Simbad,vsini,e_vsini
2MASS J07003292-6740537,4.462805675,1.311939189
2MASS J07002961-7445109,8.690417388,2
2MASS J07002906-6437356,9.949347717,2
2MASS J07002680-6543384,17.92113956,2
2MASS J07002669-5717140,4.993382208,0.608006652
2MASS J07002565-6525316,7.046477865,2
2MASS J07002334-6122552,5.823266953,2
2MASS J07002149-6742160,4.759047446,1.872465826
2MASS J07002080-6459381,9.399082119,2
2MASS J07002016-5902070,5.981662587,2
2MASS J07001881-6507194,7.795941752,2
2MASS J07001875-7236102,6.450507209,2
2MASS J07001779-6211510,8.273879514,0.558164867
2MASS J07001655-6508470,5.014354811,2
2MASS J07001512-6214015,5.46903793,0.753090062
2MASS J07001162-5644487,7.40841949,2
2MASS J07000995-6249280,5.562239589,1.434585556
2MASS J07000712-5645374,4.655874697,2
2MASS J07000556-5725472,4.025483184,2
2MASS J07000223-6654121,14.5068761,2
2MASS J07000186-6215547,8.500653255,1.35067536
2MASS J07000091-6218453,14.05515434,2
2MASS J06595956-5639043,5.931972704,2
2MASS J06595952-6645170,5.637903364,2
2MASS J06595397-6118264,9.112231649,2
2MASS J06595361-6749177,5.61086656,2
2MASS J06595193-7351308,8.513538872,2
2MASS J06594759-6600460,4.047627983,2
2MASS J06594653-6318573,5.737165777,2
2MASS J06594212-5719113,4.145218495,2
2MASS J06593662-6654384,8.056825148,2
2MASS J06593534-7131547,5.782448683,0.963556574
2MASS J06592896-7419031,5.537068101,2
2MASS J06592832-7553371,7.057567313,2
2MASS J06592551-7535265,10.44012478,2
2MASS J06592497-6553507,6.883072046,2
2MASS J06592446-7333398,8.344301438,1.640355937
2MASS J06592261-5624320,9.831157404,2
2MASS J06591682-6228126,8.224631902,1.750373624
2MASS J06591582-6537016,5.488636792,2
2MASS J06590833-7548424,7.18125422,2
2MASS J06590472-7501409,4.179678134,2
2MASS J06590276-7130259,20.03439987,2
2MASS J06590268-6258104,8.687243262,2
2MASS J06590140-7340570,4.485159209,2
2MASS J06585353-5638314,6.242077931,2
2MASS J06585101-6413599,10.70322142,2
2MASS J06584913-5622141,10.76814659,2
2MASS J06584473-7140442,8.726095362,2
2MASS J06584434-6919200,6.617168865,2
2MASS J06584098-5936417,6.342709014,2
2MASS J06583516-5710138,11.28657347,2
2MASS J06583327-7548043,5.845049385,2
2MASS J06583195-7539161,7.639305709,2
2MASS J06582561-7047059,8.367744465,2
2MASS J06582387-5741561,4.208467287,2
2MASS J06582087-7612298,4.071939654,2
2MASS J06581985-6659125,8.673815182,2
2MASS J06581278-6518042,6.139205515,1.612014121
2MASS J06580475-5653512,6.398726528,2
2MASS J06575823-7131230,4.919281249,2
2MASS J06575791-7124245,5.892262768,0.9668571
2MASS J06575671-6721431,8.145408937,2
2MASS J06575644-5724559,6.597318202,2
2MASS J06575581-7328592,6.086498324,2
2MASS J06574807-6137486,7.025572295,2
2MASS J06574519-7253418,7.596712808,2
2MASS J06574261-7516279,6.988509608,2
2MASS J06574212-5705184,5.279998649,2
2MASS J06574065-6527400,6.721272944,2
2MASS J06573066-5614425,7.573079856,2
2MASS J06571732-7112125,6.731187698,2
2MASS J06571090-7131498,6.197169811,2
2MASS J06570799-7629549,3.960998933,2
2MASS J06570784-6514437,6.017487392,2
2MASS J06570578-7601387,4.379900551,2
2MASS J06570496-7344596,6.243871343,2
2MASS J06570254-6538012,7.701597981,2
2MASS J06570129-5710059,4.939818517,1.42421058
2MASS J06565656-7051014,6.591534801,2
2MASS J06565297-7116011,4.232553149,2
2MASS J06564884-7544201,10.74739863,2
2MASS J06564808-5733438,7.46701516,2
2MASS J06564582-6653407,5.25524445,2
2MASS J06564568-5953476,6.487724425,2
2MASS J06564534-6242241,7.076552035,2
2MASS J06564224-5632384,6.476990886,2
2MASS J06563596-7521425,7.726040362,2
2MASS J06563404-7359598,3.907887139,2
2MASS J06563220-6140239,16.06383605,1.189805246
2MASS J06562801-6637339,9.907034234,2
2MASS J06562777-5946332,5.261556395,2
2MASS J06562718-7557447,8.379674065,2
2MASS J06562531-5658158,6.028445951,2
2MASS J06562490-7132563,10.02403177,2
2MASS J06562263-5732444,5.354647871,2
2MASS J06562225-6703485,5.414475785,2
2MASS J06562110-7035144,7.704018593,2
2MASS J06561985-7347020,3.688269483,2
2MASS J06561596-6919419,8.877529301,1.496549828
2MASS J06561561-6032443,7.881988915,2
2MASS J06560933-6314126,8.840337734,2
2MASS J06560888-7559004,5.179743185,2
2MASS J06560855-6658547,7.221707109,2
2MASS J06560541-5907553,4.695290383,1.620214036
2MASS J06560465-7401592,3.275007681,2
2MASS J06555675-7005371,8.365966493,2
2MASS J06555674-6727286,8.953572859,2
2MASS J06555406-5639168,8.217565755,2
2MASS J06554809-5701529,7.272349433,2
2MASS J06554564-7324300,7.068986873,2
2MASS J06554452-5556396,7.171797779,2
2MASS J06554314-6445505,7.639331872,2
2MASS J06553731-7604422,5.885951783,1.106820539
2MASS J06553399-7143544,5.508942864,2
2MASS J06552864-6748278,6.95657176,2
2MASS J06552816-7206274,5.237893317,0.531650454
2MASS J06552776-5613467,7.976366065,2
2MASS J06552772-5548449,7.553264549,2
2MASS J06552766-6551207,6.915443688,2
2MASS J06552723-7013396,8.59523,2
2MASS J06552534-6645229,4.777525143,2
2MASS J06552433-5602212,7.192519244,2
2MASS J06552136-7513024,7.454647508,2
2MASS J06552062-7034020,7.094831358,2
2MASS J06551578-6517526,6.216202098,2
2MASS J06551497-6330016,5.918071659,2
2MASS J06551205-7252333,8.493868626,2
2MASS J06551162-6557544,7.772322778,2
2MASS J06550575-5555054,11.43709377,2
2MASS J06550375-7255364,11.81625026,2
2MASS J06550119-6952015,5.530872696,2
2MASS J06545930-6144504,10.08781161,1.023662258
2MASS J06545316-6256295,7.777957678,2
2MASS J06545252-6550240,4.44245162,2
2MASS J06545124-6354376,7.074235258,2
2MASS J06544092-6345038,6.025412548,2
2MASS J06544080-6539374,5.449161445,1.381263174
2MASS J06543999-7344259,9.59548351,2
2MASS J06543758-6533472,4.741446448,2
2MASS J06543539-6327581,4.058918698,2
2MASS J06543377-7327287,6.815447614,2
2MASS J06543297-5603457,6.056272039,2
2MASS J06542450-6311025,10.10920248,2
2MASS J06542324-7558538,4.667405793,2
2MASS J06542253-6553198,5.377026578,1.557806027
2MASS J06542133-7035227,7.939691903,2
2MASS J06541961-6536281,5.407196974,2
2MASS J06541010-6553382,6.66348913,2
2MASS J06540646-6522181,5.668336633,2
2MASS J06540503-6436524,8.794379516,2
2MASS J06540367-5603061,6.221529316,2
2MASS J06535932-6638235,7.704962941,2
2MASS J06535572-7307187,6.367685078,2
2MASS J06535357-6315215,7.477884858,2
2MASS J06534244-7633001,3.809255906,2
2MASS J06533936-7106245,4.695906555,2
2MASS J06533919-7302457,13.49547668,2
2MASS J06533727-6504210,5.017438843,2
2MASS J06533608-6039453,7.056526578,2
2MASS J06533596-7304571,5.056612973,2
2MASS J06533450-7623445,3.58746578,2
2MASS J06532174-6109248,4.115062581,0.817413057
2MASS J06531459-6855102,7.011228704,2
2MASS J06531443-6408129,4.551800387,2
2MASS J06531395-5623428,6.459991029,2
2MASS J06531100-6551089,5.694739447,2
2MASS J06530125-5641503,6.88559577,2
2MASS J06525828-7100538,4.895267832,2
2MASS J06525732-6026595,18.56899791,2
2MASS J06525704-6542308,9.210493615,2
2MASS J06525635-6534533,7.611313497,1.246159182
2MASS J06525595-6539393,6.196526479,2
2MASS J06525361-7307153,4.50536778,2
2MASS J06525008-7556485,6.409649494,2
2MASS J06524527-5531215,7.112174959,2
2MASS J06524441-6143127,8.270837031,0.806382609
2MASS J06524170-7113162,5.580884189,2
2MASS J06524161-6241302,7.992837283,2
2MASS J06524109-5545285,12.7707481,2
2MASS J06523382-7047308,4.405655902,2
2MASS J06523022-7352524,3.625667949,2
2MASS J06522669-6533103,11.11186514,2
2MASS J06522621-6531420,5.432700217,2
2MASS J06522183-6701038,13.0264003,2
2MASS J06522012-6553128,9.964194449,2
2MASS J06520718-5546450,6.312305518,1.0172974
2MASS J06520178-6505188,3.756192153,2
2MASS J06515984-7105134,5.174252102,2
2MASS J06515833-6322136,10.67293561,2
2MASS J06515260-5755015,9.163558006,2
2MASS J06515240-7339089,8.16129877,2
2MASS J06514995-5758408,7.08893009,2
2MASS J06514817-5604371,5.336796987,2
2MASS J06513276-7325467,5.60715464,2
2MASS J06512879-6346374,5.962694171,2
2MASS J06512729-5808419,12.63920371,2
2MASS J06512512-5653217,5.195621169,2
2MASS J06512370-7345592,4.358430619,2
2MASS J06511531-6538135,6.400781338,2
2MASS J06511516-6941358,9.859134851,2
2MASS J06511338-5739548,8.348428395,2
2MASS J06511290-7625058,9.199937201,2
2MASS J06510950-7337078,4.774254668,2
2MASS J06510833-6204195,6.740569012,2
2MASS J06510181-6523443,10.9118597,2
2MASS J06505723-7422360,6.089609933,2
2MASS J06505506-6401576,6.292205119,2
2MASS J06505455-5535267,5.392522759,2
2MASS J06505253-7620190,4.188979517,1.277837657
2MASS J06505007-7349556,5.682293554,2
2MASS J06504896-7343301,6.855020638,2
2MASS J06504368-7232294,6.971774114,2
2MASS J06503891-6404021,4.323926987,2
2MASS J06503732-7137226,5.50225299,2
2MASS J06502976-6451583,7.492614078,2
2MASS J06502963-7040169,6.096962745,2
2MASS J06502962-7318078,8.070541484,2
2MASS J06502355-7253347,8.583161594,2
2MASS J06502297-6059231,10.51084481,2
2MASS J06502274-6519542,8.933972054,2
2MASS J06501951-7258204,7.439197711,2
2MASS J06501933-7316152,7.631923203,2
2MASS J06501761-6521449,8.460634691,2
2MASS J06501683-7321317,21.02290115,2
2MASS J06501618-7634554,5.358253392,2
2MASS J06501077-7347348,7.671918719,2
2MASS J06501052-6822034,5.156731651,2
2MASS J06500641-7029280,8.090113479,2
2MASS J06500514-6401577,6.644379685,2
2MASS J06500499-7643266,5.805637227,2
2MASS J06500027-7333051,6.264612582,2
2MASS J06495355-6318489,6.125576877,2
2MASS J06495039-7423013,5.909482013,1.943306453
2MASS J06494331-7420397,4.751014497,2
2MASS J06494201-7613000,5.472362782,2
2MASS J06493096-7406458,8.775474167,2
2MASS J06493059-6741566,5.247610763,2
2MASS J06493041-5747097,8.281432669,2
2MASS J06492453-6403334,5.574666848,2
2MASS J06492101-6437261,6.536316251,2
2MASS J06491893-6304012,8.276055221,2
2MASS J06491719-5813576,8.169820372,2
2MASS J06491704-7120294,4.422003331,1.462367514
2MASS J06491587-6038271,7.452281923,2
2MASS J06491551-6925173,4.990379427,2
2MASS J06491423-6230383,9.901439512,2
2MASS J06490999-5716012,5.862889301,2
2MASS J06490983-7040476,5.475453169,2
2MASS J06490883-6744487,5.117887011,2
2MASS J06490798-6258546,6.83972391,1.437495505
2MASS J06490734-6318541,7.553739327,2
2MASS J06490117-6222423,8.14455499,2
2MASS J06484982-7102443,5.346402722,2
2MASS J06484446-5536136,6.514605299,2
2MASS J06484378-6342259,5.300674645,2
2MASS J06484249-5735124,5.842894941,2
2MASS J06484160-7424092,4.579049312,2
2MASS J06483954-7051588,5.565443142,2
2MASS J06483780-7008318,7.593266752,2
2MASS J06483565-6406332,9.046027746,2
2MASS J06483563-5712416,4.828149037,2
2MASS J06483196-7420325,5.762000818,2
2MASS J06483138-6523065,8.500499323,2
2MASS J06483119-7320453,9.291596209,2
2MASS J06483001-6750450,11.40063285,2
2MASS J06482243-5847557,7.916461755,2
2MASS J06481746-7043572,8.738945718,2
2MASS J06481631-6551522,10.26405831,2
2MASS J06481284-6411361,10.14714338,2
2MASS J06481191-7137023,5.724395585,2
2MASS J06481149-6500477,6.587797147,2
2MASS J06481104-5709299,5.512535256,2
2MASS J06480986-5820487,18.56267729,1.286735421
2MASS J06480280-7353065,6.072813481,2
2MASS J06480131-6709183,12.87804404,2
2MASS J06475974-6802177,5.045594922,2
2MASS J06475466-7231462,7.745945713,2
2MASS J06475368-6540128,8.589545413,2
2MASS J06475360-7239213,5.603920074,2
2MASS J06475090-5622502,8.04043579,2
2MASS J06474871-6516326,5.004868871,2
2MASS J06474719-5850200,5.801400322,2
2MASS J06474706-7109113,4.407265596,2
2MASS J06474633-7338218,11.4697698,2
2MASS J06473973-5720200,6.21002119,1.871229517
2MASS J06473844-6557154,4.93366538,2
2MASS J06473445-7256590,6.544086012,2
2MASS J06472934-6006394,6.127602194,1.262178123
2MASS J06472756-6459153,7.259945003,2
2MASS J06472713-6814449,7.199741269,2
2MASS J06472278-5813453,9.562753445,1.538490191
2MASS J06471745-5930303,7.036147487,2
2MASS J06471430-5951479,8.095933997,1.184569408
2MASS J06471315-6113225,6.411265327,1.058707583
2MASS J06471240-6536585,6.65463615,2
2MASS J06471205-7100429,19.65690023,2
2MASS J06470818-7249233,6.844566204,2
2MASS J06470775-6732476,7.661416286,2
2MASS J06465850-6351038,7.044716873,2
2MASS J06465739-5822362,8.007319469,2
2MASS J06465713-7235438,5.85418824,2
2MASS J06465646-5858214,6.701842982,2
2MASS J06465261-7342249,8.60913803,2
2MASS J06464975-6009198,5.4903168,0.53916467
2MASS J06464141-6034587,6.185848304,1.860049418
2MASS J06463829-6542452,7.605336468,2
2MASS J06463826-5604350,5.632076222,0.836755694
2MASS J06463769-7016092,8.322025445,2
2MASS J06463030-7623156,4.66064063,2
2MASS J06462686-6822497,6.452479844,2
2MASS J06462125-7233418,5.477514353,2
2MASS J06461919-7112365,6.514678038,2
2MASS J06461784-7118426,7.618619172,2
2MASS J06461623-7352032,13.9671597,2
2MASS J06460842-6520576,10.68617302,2
2MASS J06460736-6531183,8.201791833,2
2MASS J06460382-5821295,10.26178923,2
2MASS J06460278-5925574,10.01091748,1.785458278
2MASS J06455478-7330540,6.256669837,1.081184184
2MASS J06455174-6009066,5.51929602,0.493660191
2MASS J06455026-6550206,3.753010283,2
2MASS J06454928-7455007,8.343034696,2
2MASS J06454794-5519538,6.923561716,2
2MASS J06454685-6004433,6.457633104,0.486594977
2MASS J06454426-6543164,7.503619793,2
2MASS J06454354-6821460,7.299734539,1.578742325
2MASS J06453859-5733304,7.07295346,2
2MASS J06453803-6016561,4.857335239,0.642076482
2MASS J06453797-7510229,7.366315802,2
2MASS J06453610-7413413,4.061953794,2
2MASS J06453453-5817035,11.61867606,2
2MASS J06453347-5838261,9.48153362,2
2MASS J06452829-7257408,5.18492975,2
2MASS J06452458-6533071,8.12470849,2
2MASS J06452441-6949570,6.870739984,2
2MASS J06452035-6032578,9.802262101,0.868749494
2MASS J06452028-6019225,8.002472496,2
2MASS J06451560-7248586,4.999056774,2
2MASS J06451439-6602243,5.529573689,2
2MASS J06450980-6526041,8.904898663,2
2MASS J06450959-6001389,4.346998148,1.025738651
2MASS J06445750-6808408,4.924043702,2
2MASS J06445496-7622415,3.947381262,1.370337297
2MASS J06445289-7105259,6.087604715,2
2MASS J06445186-6319048,4.054878658,2
2MASS J06444952-7112376,8.624947347,2
2MASS J06444853-6311164,5.733965868,2
2MASS J06444833-7303587,6.363470028,2
2MASS J06444652-7459154,8.68089611,2
2MASS J06444438-7028378,4.461690104,2
2MASS J06444418-5958502,6.186063355,1.43638321
2MASS J06444414-6551114,4.588652518,2
2MASS J06444367-6833023,7.393945823,2
2MASS J06444279-5952436,7.811533049,1.033964167
2MASS J06444252-7132450,5.691222343,2
2MASS J06442978-5738133,4.987258806,2
2MASS J06442817-7306411,4.325321272,2
2MASS J06442591-5837581,9.714726026,2
2MASS J06442316-6411442,8.801894079,2
2MASS J06442276-5847117,7.563216337,2
2MASS J06442226-6721521,8.749539504,2
2MASS J06442208-6807115,12.31779528,2
2MASS J06442153-7041423,4.411341174,0.838731672
2MASS J06442144-5938289,6.830113502,0.601531531
2MASS J06441685-5821130,5.30495616,2
2MASS J06441662-7258287,12.02751069,2
2MASS J06441483-7649391,12.84817917,2
2MASS J06440904-5954070,7.914913704,0.598164508
2MASS J06440728-7528480,6.578463122,2
2MASS J06440623-7339239,4.378236989,2
2MASS J06440193-7057337,7.989992319,2
2MASS J06435861-6236174,6.639073475,2
2MASS J06435849-5923366,10.91843369,2
2MASS J06435772-5933017,8.653113933,1.264622183
2MASS J06435768-6724244,6.147792183,2
2MASS J06435758-6032502,6.649557109,2
2MASS J06435514-7645262,4.512074481,2
2MASS J06435432-7610000,7.137670252,1.481773026
2MASS J06435416-5840119,11.11540048,2
2MASS J06435365-7311128,9.29583647,2
2MASS J06435164-6311268,9.828328346,1.806633899
2MASS J06435016-6011505,3.794400238,2
2MASS J06434791-7332167,7.920537835,2
2MASS J06434440-5948062,9.325057708,0.722995361
2MASS J06434376-7020595,14.16205235,2
2MASS J06434241-7118510,8.272526443,2
2MASS J06433867-6411521,4.923521514,2
2MASS J06433827-7650461,9.726341142,2
2MASS J06433814-7305586,4.472851784,2
2MASS J06433578-6820129,5.325716628,2
2MASS J06433420-6551102,5.925277476,2
2MASS J06433056-5847244,8.412352672,2
2MASS J06432598-7047125,4.505017705,2
2MASS J06432424-5958430,7.103627699,0.480107278
2MASS J06431544-5800225,5.877472888,1.362333328
2MASS J06431299-7127186,4.399162069,2
2MASS J06431068-6040458,5.963189805,0.495420875
2MASS J06430711-7130295,5.622498885,2
2MASS J06430421-5945396,6.571972329,1.685686349
2MASS J06430398-7108031,5.551286575,2
2MASS J06430316-5750428,5.7819703,2
2MASS J06425914-5908485,10.67362405,2
2MASS J06425601-5822439,6.110805969,0.661360158
2MASS J06425486-6730416,8.729595262,2
2MASS J06425164-5535222,5.967337717,0.639109481
2MASS J06425004-6037022,6.4420172,0.514023055
2MASS J06424975-7327191,5.599481864,2
2MASS J06424802-6015383,5.360014199,0.482728985
2MASS J06424719-7404498,5.170407717,2
2MASS J06424386-7623316,4.658571878,0.972434395
2MASS J06424276-5936280,13.61003172,0.712488228
2MASS J06423933-5733185,5.614774436,0.814755436
2MASS J06423777-6301258,4.695831005,2
2MASS J06423742-7346068,4.347183282,2
2MASS J06423333-6022102,10.44749301,0.465428859
2MASS J06423144-6339390,5.488496933,2
2MASS J06423039-6800040,17.5559689,2
2MASS J06422809-6833323,6.296794799,2
2MASS J06422591-6027212,4.2938202,0.886128056
2MASS J06422571-6734209,8.632047144,2
2MASS J06422453-7556373,5.695505377,2
2MASS J06422386-6631530,6.200686297,2
2MASS J06422337-5739326,5.591813266,2
2MASS J06421656-6323572,6.108632846,2
2MASS J06421634-6021067,8.02457966,0.570524341
2MASS J06421549-6804403,5.045279904,2
2MASS J06421511-6318535,4.566974911,2
2MASS J06421425-6754327,4.198627915,2
2MASS J06421195-5847126,5.723785058,2
2MASS J06421127-5800255,5.068924877,1.296639594
2MASS J06421102-5959143,5.832622343,0.60477188
2MASS J06421048-5813597,9.963887843,1.308027409
2MASS J06420871-5924520,8.29339392,1.451250279
2MASS J06420445-5921575,8.812923947,0.779555932
2MASS J06415945-7049067,6.416203898,2
2MASS J06415908-6748520,8.373369457,2
2MASS J06415611-7243524,5.683710858,2
2MASS J06415310-6536002,8.576587673,2
2MASS J06415084-6715212,10.81966543,2
2MASS J06414530-6658038,7.569676616,2
2MASS J06414526-5922508,10.1904721,1.256051421
2MASS J06414482-5722299,6.324616703,2
2MASS J06414253-7312158,4.939136458,2
2MASS J06414226-5710233,4.563667008,2
2MASS J06413309-5822388,6.728631482,2
2MASS J06413021-5738169,5.45424725,0.932473483
2MASS J06412833-6830271,8.52113356,2
2MASS J06412546-7055568,12.05270601,2
2MASS J06412510-7128107,5.418896369,2
2MASS J06412141-7018497,5.394812617,2
2MASS J06411900-6539037,18.04928951,2
2MASS J06411815-6328266,5.736264585,2
2MASS J06411754-5456365,7.841931774,2
2MASS J06411023-5754303,5.269965974,1.587329951
2MASS J06410618-7337575,5.938506505,2
2MASS J06410381-5929413,6.797196337,1.028076908
2MASS J06410131-6028448,7.713712087,0.820930934
2MASS J06405914-6051266,9.919558521,0.949951006
2MASS J06405829-6305214,7.784032916,2
2MASS J06405749-6603037,4.451696624,2
2MASS J06404945-7105179,5.545294634,2
2MASS J06404916-5938225,6.706692265,1.191330048
2MASS J06404706-7604252,4.415769155,2
2MASS J06404396-6824406,6.31069818,2
2MASS J06404380-5902486,7.464221111,2
2MASS J06404364-5555121,4.230654664,1.506975222
2MASS J06404261-6731323,6.249556572,2
2MASS J06403716-5925239,7.359265157,1.841558866
2MASS J06403433-7206263,6.449436085,2
2MASS J06402848-6033571,5.500690569,1.710967247
2MASS J06402679-6525327,9.524240345,2
2MASS J06402137-6031037,6.428824198,0.978018345
2MASS J06401924-7203501,6.594974504,2
2MASS J06401902-6611270,15.32158925,2
2MASS J06401830-6327062,4.636924351,2
2MASS J06401319-7027504,4.857133465,2
2MASS J06401128-6940022,10.3986584,2
2MASS J06400956-5823301,5.524209994,2
2MASS J06400858-6646236,11.37480228,2
2MASS J06400747-5515375,7.56990708,2
2MASS J06400558-6257236,6.12328744,2
2MASS J06400006-6446270,9.641541109,2
