Name,Prot,e_prot
2MASS J19073580+4000391,13.42,1.01
2MASS J19073542+4346229,33.99,6.03
2MASS J19073184+4125261,39.04,6.86
2MASS J19073123+4157020,18.21,1.52
2MASS J19073024+4402308,27.03,3.21
2MASS J19073010+5018482,18.09,1.52
2MASS J19072887+5016247,32.15,3.26
2MASS J19072867+4826552,23.21,2.56
2MASS J19072800+4332407,18.09,1.47
2MASS J19072796+3945120,43.3,2.82
2MASS J19072783+4446469,38.75,4.59
2MASS J19072714+4238251,42.43,6.24
2MASS J19072707+3752373,29.36,2.75
2MASS J19072653+3923222,20.21,1.94
2MASS J19072620+4208020,45.79,6.46
2MASS J19072568+4722005,30.63,2.85
2MASS J19072250+3814179,33.52,4.53
2MASS J19072232+4319433,41.28,5.58
2MASS J19072060+3912117,30.84,1.72
2MASS J19072038+4635030,27.8,3.1
2MASS J19071938+3937566,11.45,0.9
2MASS J19071725+4143397,45.16,3.9
2MASS J19071720+3954567,42.71,3.73
2MASS J19071641+4857519,23.86,0.85
2MASS J19071510+3847166,5.88,0.4
2MASS J19070814+3953145,52.6,6.14
2MASS J19070306+4228560,33.06,3.08
2MASS J19070137+4244487,60,5.78
2MASS J19070068+4348329,27.99,3.13
2MASS J19065666+4012501,48.06,8.18
2MASS J19065622+3952573,25.77,4.09
2MASS J19065498+4628249,24.37,3.83
2MASS J19065336+3900155,21.51,1.72
2MASS J19065121+5015183,28.19,2.16
2MASS J19065003+5003013,20.92,1.7
2MASS J19064966+3749003,49.41,6.02
2MASS J19064594+4647287,8.04,0.61
2MASS J19064385+4945586,21.07,1.61
2MASS J19064187+3848476,25.94,2.96
2MASS J19063894+4836067,31.93,2.71
2MASS J19063741+3932112,39.04,7.35
2MASS J19063692+4330269,20.92,1.85
2MASS J19063170+3915495,15.97,1.02
2MASS J19063106+4438546,36.93,3.71
2MASS J19062730+4214149,30.85,4.35
2MASS J19062580+4302059,31.49,1.07
2MASS J19062541+4818254,23.54,2.8
2MASS J19062481+3833484,43.31,4.81
2MASS J19062476+3740167,29.99,2.26
2MASS J19062388+4005439,24.88,4.17
2MASS J19062119+3840045,1.03,0.07
2MASS J19062060+4325094,25.4,3.24
2MASS J19061710+4849307,20.63,1.7
2MASS J19061280+4807505,29.18,3.68
2MASS J19061157+4923017,45.79,5.3
2MASS J19061079+3819367,0.49,
2MASS J19061055+5036083,27.61,2.3
2MASS J19061013+4545354,42.13,0.61
2MASS J19060944+4330384,20.67,1.82
2MASS J19060472+4543271,73.87,6.17
2MASS J19060432+5014313,42.43,4.94
2MASS J19060402+4217448,39.86,5.91
2MASS J19060286+4813588,33.05,4.96
2MASS J19060236+4643167,2.98,0.2
2MASS J19060230+4436429,39.31,5.5
2MASS J19060048+4207288,33.52,2.87
2MASS J19060018+3745095,40.7,5.17
2MASS J19055870+4227135,34.94,3.84
2MASS J19055651+3726323,24.19,4.14
2MASS J19055425+3921060,19.18,0.82
2MASS J19055339+4506306,19.79,1.59
2MASS J19055289+5004114,31.93,2.6
2MASS J19055275+4016024,29.59,1.87
2MASS J19055255+3906552,41.27,4.19
2MASS J19055099+4914016,26.67,2.3
2MASS J19055025+3747574,45.16,6.21
2MASS J19054933+4215187,16.64,0.63
2MASS J19054767+3933040,31.93,3.88
2MASS J19054747+4310320,37.96,5.6
2MASS J19054540+4648441,33.75,5.04
2MASS J19054443+4320546,28.2,1.97
2MASS J19054425+4532500,25.05,2.02
2MASS J19054241+4207219,15.53,1.13
2MASS J19053898+4511305,27.23,1.93
2MASS J19053884+3801099,34.7,6.72
2MASS J19053816+5025051,31.27,2.76
2MASS J19053504+4714183,33.99,2.48
2MASS J19053237+4709261,37.97,2.38
2MASS J19053079+4240304,40.98,3.91
2MASS J19053063+3853013,21.67,2.15
2MASS J19052876+3733005,17.35,1.5
2MASS J19052863+4503417,30.01,3.08
2MASS J19052760+4221088,25.23,1.72
2MASS J19052704+4314462,0.45,
2MASS J19052689+4507403,28.8,3.14
2MASS J19052669+4538324,3.26,0.23
2MASS J19052573+4056480,24.37,2.04
2MASS J19052402+3741087,42.43,3.62
2MASS J19052346+4056312,38.24,4.97
2MASS J19052242+4757400,0.72,0.05
2MASS J19052221+4938512,36.42,3.04
2MASS J19052170+4011335,43.92,6.45
2MASS J19051949+3954183,30,4.44
2MASS J19051940+4553021,3.78,0.27
2MASS J19051806+4816237,18.47,1.51
2MASS J19051693+4516251,29.59,2.05
2MASS J19051299+4802148,16.3,1.31
2MASS J19051056+4514139,42.72,5.22
2MASS J19051001+4514490,55.98,4.5
2MASS J19050975+4427352,6.85,0.51
2MASS J19050955+4900519,53.33,5.33
2MASS J19050947+4303449,32.16,3.58
2MASS J19050871+4229550,43.62,2.97
2MASS J19050715+3736410,44.23,4.98
2MASS J19050652+4906222,54.08,5.6
2MASS J19050269+4652298,19.13,1.47
2MASS J19050017+3849233,33.99,3.79
2MASS J19045739+3846269,37.19,3.7
2MASS J19045629+4345485,24.37,3.31
2MASS J19045588+3738361,1.6,0.11
2MASS J19045577+4234095,22.13,3.29
2MASS J19045165+4807360,19.79,1.91
2MASS J19045162+4703253,19.39,1.88
2MASS J19045152+4225188,47.06,6.06
2MASS J19045069+3752592,33.29,2.94
2MASS J19044782+4250327,37.45,3.93
2MASS J19044698+4335009,11.13,0.74
2MASS J19044505+3751598,4.52,0.32
2MASS J19044500+4834483,18.99,1.45
2MASS J19044196+4807516,31.28,3.08
2MASS J19044157+4442448,22.27,2.37
2MASS J19044033+4114328,28.98,2.65
2MASS J19043937+3747205,27.22,5.39
2MASS J19043650+4444577,22.11,1.7
2MASS J19043572+3845405,32.15,3.16
2MASS J19043397+3812099,22.47,2.6
2MASS J19043353+3929316,13.67,0.75
2MASS J19043122+4525578,35.68,5.08
2MASS J19043099+3759071,29.79,2.23
2MASS J19043098+4542027,1.02,0.06
2MASS J19043028+3730083,25.4,2.91
2MASS J19042741+4947361,23.37,2.41
2MASS J19042705+3810183,17.86,2.1
2MASS J19042556+3958082,43.92,3.82
2MASS J19042497+3831139,37.45,2.87
2MASS J19042448+3742497,28.77,3.1
2MASS J19042207+4532495,41.27,3.35
2MASS J19041760+4339449,32.6,2.27
2MASS J19041572+4219047,40.74,6.78
2MASS J19041125+3805181,24.71,2.36
2MASS J19041044+4613031,28.38,3.48
2MASS J19040865+3942331,19,2.44
2MASS J19040788+3852519,47.74,8.02
2MASS J19040779+4602059,34.46,4.01
2MASS J19040679+3955460,42.13,5.2
2MASS J19040553+3729373,23.38,1.95
2MASS J19040531+4759456,42.72,6.02
2MASS J19040453+3828385,41.55,6.39
2MASS J19040334+4840417,33.28,3.17
2MASS J19040258+4317295,45.78,6.72
2MASS J19040112+3733135,30.63,3.97
2MASS J19040021+3949302,46.75,5.95
2MASS J19035961+3844586,33.99,4.56
2MASS J19034980+3950203,37.71,4.41
2MASS J19034807+3735370,22.73,3.14
2MASS J19034642+4123141,15.53,1.18
2MASS J19034576+3943506,32.38,3.46
2MASS J19034531+4828199,1.16,0.08
2MASS J19034471+4805240,39.59,4.62
2MASS J19034359+4821398,40.42,4.96
2MASS J19034073+3914250,21.39,3
2MASS J19034041+4059195,37.45,4.13
2MASS J19033992+4047315,34.22,3.26
2MASS J19033922+5028525,30.63,2.83
2MASS J19033791+3740314,17.04,2.57
2MASS J19033418+4334056,16.99,2.19
2MASS J19033301+3854198,38.24,3.94
2MASS J19033245+3830052,22.12,2.99
2MASS J19033236+3859220,27.04,2.35
2MASS J19033232+4437188,0.82,0.05
2MASS J19033148+4546286,34.46,3.86
2MASS J19033002+4747472,27.61,3.29
2MASS J19032892+4323250,41.84,4.88
2MASS J19032889+3811305,21.66,1.9
2MASS J19032819+4928214,36.43,1.42
2MASS J19032782+3737510,34.22,6.03
2MASS J19032776+3947504,0.62,0.04
2MASS J19032750+4837071,21.96,1.9
2MASS J19032669+5012253,37.97,4.61
2MASS J19032414+4615510,41.25,3.52
2MASS J19032232+3944090,38.77,4.46
2MASS J19032061+4441081,42.43,3.18
2MASS J19031921+4812306,28.38,2.74
2MASS J19031772+4257150,48.4,4.54
2MASS J19031694+4949406,36.94,3.95
2MASS J19031375+4553528,29.79,3.24
2MASS J19031314+4825436,14.51,1.41
2MASS J19031272+4308309,52.6,5.58
2MASS J19031087+3926504,40.14,2.12
2MASS J19030996+4615274,39.86,4.76
2MASS J19030389+4752112,14.79,1.09
2MASS J19030267+4129343,15.32,1.19
2MASS J19025343+3828504,24.03,4.51
2MASS J19024930+4248214,45.79,5.26
2MASS J19024578+4743223,2.41,0.17
2MASS J19024378+4603120,15.86,1.12
2MASS J19024291+3824317,27.03,2.37
2MASS J19024282+3758051,6.86,0.5
2MASS J19024230+4239240,9.3,0.75
2MASS J19024228+4053200,30.21,2.3
2MASS J19024185+4146304,21.67,2.03
2MASS J19024096+4325223,35.43,4.11
2MASS J19023980+4748360,29.38,2.43
2MASS J19023806+3925445,6.87,0.5
2MASS J19023804+4302511,26.67,3.74
2MASS J19023721+4749346,28.19,3.6
2MASS J19023591+4108018,33.99,3.59
2MASS J19023501+4826314,25.4,2.19
2MASS J19023479+5005401,54.83,5.65
2MASS J19023352+4110502,33.75,4.73
2MASS J19023128+4254566,23.21,1.66
2MASS J19023119+3821503,37.96,5.26
2MASS J19022906+4247144,17.96,1.41
2MASS J19022776+4843406,27.22,2.69
2MASS J19022591+4931599,24.37,2.22
2MASS J19022500+4138140,32.15,2.74
2MASS J19022316+5030538,35.43,2.88
2MASS J19022301+3842370,33.05,2.79
2MASS J19022287+4111240,23.54,1.92
2MASS J19022215+3947293,0.49,
2MASS J19021772+4411435,29.79,3.09
2MASS J19021462+3759419,51.87,3.86
2MASS J19021419+4601056,42.44,7.5
2MASS J19021368+4402128,30.03,4.2
2MASS J19021239+4551378,41.26,4.42
2MASS J19021231+4111475,27.22,2.27
2MASS J19021175+4928409,16.79,2.53
2MASS J19021059+4620407,39.86,5.54
2MASS J19021008+3917376,18.21,1.67
2MASS J19020996+4830237,15.1,1.13
2MASS J19020933+4122312,6.05,0.47
2MASS J19020767+4051097,36.18,5.53
2MASS J19020668+3901114,10.98,1
2MASS J19020407+4303360,29.79,3.03
2MASS J19020197+3942298,29.16,2.95
2MASS J19020071+4537279,38.78,3.19
2MASS J19015771+4137311,18.99,1.54
2MASS J19015564+4134218,1.5,0.1
2MASS J19015141+4033398,24.71,3
2MASS J19014628+4957563,3.94,0.27
2MASS J19014493+3842193,51.52,7.77
2MASS J19014351+4254068,43.92,3.58
2MASS J19014290+4031495,28.78,2.92
2MASS J19014218+4921227,34.7,3.93
2MASS J19013862+4539249,20.93,1.69
2MASS J19013843+3844372,29.79,2.52
2MASS J19013839+4311013,46.75,3.63
2MASS J19013362+4833597,16.04,1.17
2MASS J19013248+4405001,32.16,3.39
2MASS J19013232+4625516,33.07,5.14
2MASS J19013158+3918387,46.11,5.31
2MASS J19012922+4948304,19.93,1.85
2MASS J19012922+4407483,28.78,2.57
2MASS J19012744+4135589,32.4,4.93
2MASS J19012738+4411026,29.39,4.57
2MASS J19012526+3937403,32.83,3.88
2MASS J19012341+4429257,17.23,1.35
2MASS J19012254+4105111,43.32,6.37
2MASS J19012122+3921129,46.43,6.28
2MASS J19011976+3826427,36.68,3.73
2MASS J19011913+3929317,33.06,2.89
2MASS J19011294+3910165,34.7,3.69
2MASS J19011064+4206175,2.32,0.16
2MASS J19010992+4403243,47.06,8.04
2MASS J19010749+3928220,16.79,1.66
2MASS J19010730+4843341,19.39,1.66
2MASS J19010542+4125472,17.12,1.24
2MASS J19010410+3939344,40.98,2.8
2MASS J19010222+4555000,37.19,4.12
2MASS J19010194+4840224,19.91,1.58
2MASS J19010125+4442036,50.1,11.81
2MASS J19010076+4815203,28.98,2.97
2MASS J19005645+4623319,39.59,7.31
2MASS J19005609+4141055,34.46,3.71
2MASS J19005229+4918295,37.45,5.26
2MASS J19004516+4134408,21.81,2.16
2MASS J19004356+4143487,43.93,4.84
2MASS J19003973+4442519,46.43,5.2
2MASS J19003808+4641537,41.55,7.55
2MASS J19003630+4640222,30.63,1.9
2MASS J19003369+4632174,34.94,2.78
2MASS J19003222+4354211,33.06,3.57
2MASS J19003044+4551301,41.55,5.01
2MASS J19002910+3909131,22.28,3.2
2MASS J19002641+4045345,34.22,4.23
2MASS J19002600+4343003,26.12,2.9
2MASS J19002141+4416459,39.86,4.2
2MASS J19002095+4143077,37.73,5.25
2MASS J19002077+4757209,27.23,2.26
2MASS J19001955+4931518,27.99,4.82
2MASS J19001865+3915397,43.92,4.18
2MASS J19001841+4607293,36.42,5.02
2MASS J19001381+4551311,38.77,3.28
2MASS J19001137+4043386,26.12,2.21
2MASS J19000672+3926588,25.07,2.25
2MASS J19000654+4803279,35.19,5.08
2MASS J19000601+4539359,40.42,5.26
2MASS J19000579+4157175,44.85,5.8
2MASS J19000564+4507056,0.69,0.05
2MASS J19000463+4624386,24.03,1.84
2MASS J19000362+4551264,30.41,2.26
2MASS J19000024+4820586,16.78,1.72
2MASS J19000000+4614032,45.16,4.65
2MASS J18595779+4916009,23.54,2
2MASS J18594891+4130019,20.48,2.16
2MASS J18594847+4425450,29.79,2.82
2MASS J18594760+4955416,37.19,6.34
2MASS J18594704+4204239,42.42,9.04
2MASS J18594671+4601025,32.61,5.53
2MASS J18594284+4625099,0.83,0.06
2MASS J18594087+4115584,14.1,1.16
2MASS J18593204+4512216,38.5,5.09
2MASS J18593099+4400150,27.8,4.68
2MASS J18592917+3854094,27.41,3.5
2MASS J18592777+5002185,14.2,1.18
2MASS J18592697+4052248,17.84,1.41
2MASS J18592696+4548446,15,1.16
2MASS J18592668+3911413,37.97,1.44
2MASS J18592549+4818101,31.71,2.55
2MASS J18592469+3914059,1.56,0.12
2MASS J18592133+4552342,27.8,2.24
2MASS J18591801+4340077,32.17,4.01
2MASS J18591672+4535316,3.12,0.21
2MASS J18591604+3916140,1.56,0.09
2MASS J18591419+4419385,48.4,7.74
2MASS J18590775+4113272,22.11,3.65
2MASS J18590680+4004009,27.42,2.07
2MASS J18590641+4521309,31.06,3.11
2MASS J18590639+4600049,36.94,5.56
2MASS J18590451+4004143,23.37,2.25
2MASS J18590346+4832108,37.71,5.1
2MASS J18590173+4828145,31.28,1.68
2MASS J18590165+4152512,2.42,0.17
2MASS J18585875+4413493,22.89,1.79
2MASS J18585666+4955534,20.78,1.62
2MASS J18585631+4409553,43.93,6.65
2MASS J18585484+3958437,49.08,7.88
2MASS J18585412+4132456,36.68,2.67
2MASS J18584971+4410114,2.62,0.19
2MASS J18584774+4720060,24.54,2.48
2MASS J18584392+4539112,28.75,1.5
2MASS J18584185+4912349,9.69,0.68
2MASS J18584167+4621381,14,1.24
2MASS J18584125+4628129,56.37,4.92
2MASS J18583934+4016543,11.06,0.88
2MASS J18583548+4210435,19.79,1.69
2MASS J18583445+4913544,19.67,2.02
2MASS J18583041+4903338,34.7,2.78
2MASS J18582941+4058312,10.11,0.78
2MASS J18582897+4350448,35.19,5.32
2MASS J18582721+4616055,30.21,3.49
2MASS J18582688+4600491,19.12,1.55
2MASS J18582456+4406304,40.98,5.43
2MASS J18582307+4450474,43.92,7.49
2MASS J18581451+4408219,24.88,2.9
2MASS J18581124+4147373,44.84,3.93
2MASS J18580629+4219015,34.94,3.46
2MASS J18580591+4244517,28.78,2.45
2MASS J18580553+4927558,29.38,5.2
2MASS J18575872+4601057,37.45,7.48
2MASS J18575724+4150196,17.84,1.36
2MASS J18575480+4724502,1.71,0.12
2MASS J18575360+4204580,37.45,5.24
2MASS J18575093+4923075,16.41,1.37
2MASS J18575077+4436065,24.03,1.91
2MASS J18574813+4238576,43.01,6.87
2MASS J18574792+4512091,21.96,1.88
2MASS J18574539+4043417,22.43,2.62
2MASS J18574097+4542046,49.08,4.13
2MASS J18573891+4600420,30,2.45
2MASS J18573738+4130273,26.67,3.11
2MASS J18573507+4117146,27.61,2.63
2MASS J18572941+4144091,22.27,1.76
2MASS J18572875+4224472,48.07,5.27
2MASS J18572774+4739126,64.75,7.43
2MASS J18572743+4442474,30.63,4.34
2MASS J18572712+4601155,33.99,5.15
2MASS J18572411+4125069,11.58,0.63
2MASS J18572294+4044206,30.63,3.76
2MASS J18572199+4029167,36.18,2.95
2MASS J18572170+4055375,46.75,6.05
2MASS J18572166+4103331,41.84,4.47
2MASS J18572105+4736447,35.19,3.18
2MASS J18572060+4721027,8.15,0.45
2MASS J18572035+4124470,46.75,3.76
2MASS J18571712+4520461,21.51,1.67
2MASS J18571653+4223319,37.21,5.35
2MASS J18571634+4440200,20.92,1.71
2MASS J18571433+4611538,18.35,1.38
2MASS J18571113+4615525,40.98,5.54
2MASS J18571006+4150222,32.6,3.28
2MASS J18570758+4546020,39.32,4.04
2MASS J18570538+4444131,1.63,0.12
2MASS J18570346+4729023,32.16,4.38
2MASS J18565240+4416220,32.38,3.04
2MASS J18565235+4007062,22.74,1.81
2MASS J18565215+4145431,22.11,1.73
2MASS J18565181+4046570,33.99,3.16
2MASS J18565074+4045355,13.52,1.15
2MASS J18564342+4514560,47.73,7.12
2MASS J18563816+4750360,27.8,2.15
2MASS J18563398+4553146,37.97,3.73
2MASS J18563121+4047381,15.7,1.66
2MASS J18562481+4232354,37.45,3.13
2MASS J18562365+4426065,34.46,4.72
2MASS J18561978+3933466,30.21,3.46
2MASS J18561854+4555575,4.08,0.29
2MASS J18561567+4937029,36.43,3.73
2MASS J18561443+4547443,13.06,0.89
2MASS J18561416+4518249,22.43,1.76
2MASS J18561146+4725198,13.72,1.19
2MASS J18560456+4136229,20.35,1.98
2MASS J18560370+4511430,12.1,0.82
2MASS J18560210+4718080,33.06,3.55
2MASS J18560205+4658034,18.73,1.34
2MASS J18555825+4031088,18.47,1.47
2MASS J18555487+4726157,25.38,3.94
2MASS J18555036+4103276,27.06,4.18
2MASS J18554799+4454049,36.18,5.58
2MASS J18554593+4524368,20.5,2.68
2MASS J18554003+4027070,49.75,6.52
2MASS J18553063+4213488,43.02,6.82
2MASS J18552629+4550264,30.21,2.17
2MASS J18552553+4937521,0.75,0.05
2MASS J18552498+4033590,13.33,0.88
2MASS J18552335+4542265,15.86,1.53
2MASS J18552040+4444538,39.86,6.51
2MASS J18551607+4642420,42.13,7.04
2MASS J18551385+4126240,5.97,0.9
2MASS J18551265+4539230,38.5,7.49
2MASS J18551136+4547277,0.62,0.05
2MASS J18551069+4029497,37.97,4.2
2MASS J18550882+4529207,40.14,5.17
2MASS J18550503+4220594,5.15,0.27
2MASS J18545342+4751083,12.44,0.82
2MASS J18545261+4819231,25.76,3.94
2MASS J18545162+4701557,21.2,1.68
2MASS J18544916+4512355,24.87,1.5
2MASS J18544900+4729219,120.4,
2MASS J18544660+4332242,25.07,3.31
2MASS J18544486+4534307,20.07,1.6
2MASS J18544399+4809113,22.58,2.31
2MASS J18544024+4916042,1.44,0.09
2MASS J18543788+4700278,31.49,1.12
2MASS J18543497+4305339,48.4,5.41
2MASS J18543159+4721263,39.59,6.01
2MASS J18543010+4338103,46.43,4.33
2MASS J18542308+4009005,30.63,2.77
2MASS J18542280+4055068,19.25,1.63
2MASS J18542054+4450556,18.6,1.75
2MASS J18541931+4116576,20.27,2.39
2MASS J18541514+4256478,27.61,2.91
2MASS J18541152+4657307,33.29,0.61
2MASS J18540900+4530144,45.79,7.03
2MASS J18540705+4049063,23.54,1.72
2MASS J18540698+4517080,22.43,2.25
2MASS J18540414+4738082,32.83,3.28
2MASS J18540299+4537452,17.23,1.53
2MASS J18540087+4656495,21.82,1.47
2MASS J18535987+4741070,1.47,0.1
2MASS J18535869+4336540,12.03,0.74
2MASS J18535752+4153069,26.3,3.04
2MASS J18535530+4310389,0.81,0.05
2MASS J18535384+4811292,30.21,3.38
2MASS J18534674+4116561,48.4,7.39
2MASS J18534629+4926242,30.21,4.19
2MASS J18534618+4714317,48.74,6.61
2MASS J18533861+4140526,68.45,7.35
2MASS J18533457+4513188,28.19,5.4
2MASS J18532868+4716335,41.84,5.43
2MASS J18532789+4648183,0.69,0.05
2MASS J18532584+4457431,41.84,7.91
2MASS J18532575+4248476,23.87,1.88
2MASS J18532531+4120454,46.11,3.19
2MASS J18531897+4731139,20.57,1.55
2MASS J18531671+4114244,36.43,4.28
2MASS J18530658+4841023,26.3,2.28
2MASS J18530412+4257437,28.37,3.54
2MASS J18530213+4830013,24.37,3.04
2MASS J18530189+4248230,48.06,5.72
2MASS J18525625+4721438,42.14,6.26
2MASS J18525462+4723361,21.36,1.85
2MASS J18525245+4025024,17.35,1.27
2MASS J18525082+4303275,24.71,1.8
2MASS J18524880+4631520,26.67,3.82
2MASS J18524745+4120564,24.71,4.38
2MASS J18524562+4305498,11.02,0.62
2MASS J18524427+4357384,21.66,2.02
2MASS J18524078+4804012,33.06,4.03
2MASS J18523942+4401003,43.02,6.73
2MASS J18523443+4204045,11.93,1.02
2MASS J18523364+4043110,8.68,0.68
2MASS J18522839+4322372,22.58,1.94
2MASS J18522009+4343295,43.32,5.58
2MASS J18521804+4415141,30.42,2.42
2MASS J18521709+4414123,30,2.2
2MASS J18521517+4123301,7.93,0.52
2MASS J18521482+4103252,19.06,1.42
2MASS J18521234+4525271,44.85,3.32
2MASS J18521134+4415467,18.62,1.46
2MASS J18521008+4112362,23.54,2.38
2MASS J18520438+4126063,19.52,1.78
2MASS J18520360+4250040,44.85,6.32
2MASS J18515970+4057271,7.78,0.46
2MASS J18515878+4831344,5.97,0.39
2MASS J18515572+4239218,47.08,4.21
2MASS J18515250+4625280,41.84,3.95
2MASS J18515242+4646182,30,2.79
2MASS J18514724+4142524,23.7,3.01
2MASS J18514723+4526473,32.15,3.27
2MASS J18514638+4120005,16.08,1.34
2MASS J18514440+4409322,23.21,1.97
2MASS J18514006+4845552,30.21,3.14
2MASS J18513916+4131496,21.83,2.26
2MASS J18513874+4144410,24.36,3.27
2MASS J18513506+4710213,2.8,0.19
2MASS J18513312+4531095,42.72,5.41
2MASS J18513278+4612012,25.21,3.36
2MASS J18513176+4321041,30.84,1.28
2MASS J18512991+4811430,20.21,1.92
2MASS J18512806+4518173,32.4,5.73
2MASS J18512654+4625280,40.42,5.63
2MASS J18512597+4728419,43.02,5.46
2MASS J18512579+4754214,20.21,1.61
2MASS J18512265+4331558,27.99,2.81
2MASS J18512214+4243086,10.98,0.77
2MASS J18512069+4846013,13.9,1.07
2MASS J18511758+4830368,10.03,0.77
2MASS J18511434+4852165,17.84,1.35
2MASS J18511380+4322297,53.33,9.01
2MASS J18511354+4227227,5.61,0.4
2MASS J18510761+4421398,28.77,2.49
2MASS J18510685+4755396,30.42,3.24
2MASS J18510610+4302262,41.27,5.12
2MASS J18510538+4841129,17.11,1.65
2MASS J18510533+4421425,47.73,7.49
2MASS J18510471+4617063,51.16,4.42
2MASS J18510326+4525522,11.06,0.85
2MASS J18510154+4320332,30.85,4.32
2MASS J18505792+4427253,44.54,4.93
2MASS J18505693+4856140,34.94,3.59
2MASS J18505278+4356483,35.68,4.74
2MASS J18504652+4823340,36.18,5.62
2MASS J18504648+4841181,10.9,0.81
2MASS J18504618+4238027,53.7,5.62
2MASS J18504492+4309092,43.03,5.32
2MASS J18503723+4107439,31.96,1.51
2MASS J18503684+4310006,13.77,0.96
2MASS J18503623+4251322,47.07,3.86
2MASS J18503039+4230275,30.42,3.16
2MASS J18502920+4353578,46.11,4.45
2MASS J18502844+4240242,34.7,5.19
2MASS J18502788+4343113,44.54,8.16
2MASS J18502781+4319335,5.2,0.38
2MASS J18502216+4701186,38.77,4.08
2MASS J18502153+4309447,21.81,1.63
2MASS J18501786+4330059,42.13,6.76
2MASS J18501631+4134146,54.45,7.24
2MASS J18501565+4400291,33.3,6.37
2MASS J18501457+4141472,27.99,4.81
2MASS J18501138+4733437,37.97,2.68
2MASS J18500552+4611400,9.11,0.66
2MASS J18495929+4345194,25.57,2.44
2MASS J18495909+4340190,1.14,0.08
2MASS J18495628+4600219,20.92,1.94
2MASS J18494622+4253190,19.6,1.92
2MASS J18494540+4703201,29.8,3.32
2MASS J18493809+4705502,23.54,2.19
2MASS J18493731+4728250,24.2,2.8
2MASS J18493621+4406397,24.03,2.45
2MASS J18493501+4401123,41.85,4.48
2MASS J18493374+4555088,42.43,6.89
2MASS J18493124+4403496,15.64,1.23
2MASS J18492986+4333473,0.56,0.04
2MASS J18492635+4819039,26.85,2.64
2MASS J18492486+4744317,36.67,1.53
2MASS J18492393+4322208,29.38,2
2MASS J18492362+4613299,43.02,5.25
2MASS J18492181+4653314,39.59,5.14
2MASS J18491950+4209073,20.92,1.59
2MASS J18491670+4811285,33.99,5.11
2MASS J18491536+4119232,37.71,5.61
2MASS J18491442+4444408,44.85,4.78
2MASS J18491233+4648232,51.16,6.28
2MASS J18491180+4318237,18.34,1.52
2MASS J18491123+4313363,24.03,1.91
2MASS J18490940+4434333,17.23,1.39
2MASS J18490939+4335410,50.45,6.79
2MASS J18490787+4714225,19,1.97
2MASS J18490669+4400060,25.76,2.42
2MASS J18490441+4440232,43.62,5.93
2MASS J18490400+4728423,32.83,3.5
2MASS J18490353+4847572,29.37,1.14
2MASS J18485668+4412448,18.86,2.03
2MASS J18485634+4417531,25.76,2.34
2MASS J18485510+4208274,24.71,1.94
2MASS J18485332+4208466,48.74,4.44
2MASS J18484752+4336331,28.98,1.77
2MASS J18484008+4503089,27.22,1.72
2MASS J18483841+4257271,1.2,0.04
2MASS J18483638+4320320,0.73,0.05
2MASS J18483379+4633248,48.06,5.11
2MASS J18483337+4500456,33.52,4.44
2MASS J18483239+4340089,15.2,0.52
2MASS J18483183+4622410,17.85,2.15
2MASS J18482919+4606105,30,3.72
2MASS J18482758+4243023,43.32,6.62
2MASS J18482735+4345476,41.27,6.37
2MASS J18482734+4632469,32.15,3.85
2MASS J18482283+4205378,49.76,4.38
2MASS J18482049+4337093,22.89,2.33
2MASS J18481857+4658231,30,2.52
2MASS J18481715+4300318,24.03,2.06
2MASS J18480914+4255462,30.21,2.97
2MASS J18480428+4458525,48.74,5.35
2MASS J18480320+4616056,27.61,4.14
2MASS J18480164+4428533,24.03,2.01
2MASS J18475173+4820002,12.7,0.96
2MASS J18475030+4437266,32.6,2.92
2MASS J18474942+4259111,47.08,7.01
2MASS J18474804+4300199,42.43,6.51
2MASS J18474474+4654082,40.98,6.02
