Name,vsini,e_vsini,prot,e_prot,e_prot(L),e_prot(U)
TIC 370236388,5.073436874,2,,,,
TIC 260542628,5.073172685,1.125745854,,,,
TIC 38517744,5.073005797,0.471442728,,,,
TIC 300136645,5.072821198,2,,,,
TIC 33839723,5.072386185,0.657913587,,,,
TIC 370235590,5.072061398,0.527431128,,,,
TIC 38683317,5.071840217,1.00457655,,,,
TIC 358178973,5.0717627,0.92948287,,,,
TIC 38907088,5.071727589,2,,,,
TIC 55847881,5.071268861,0.477668575,,,,
TIC 294748959,5.070621057,1.679112071,,,,
TIC 278862655,5.068924877,1.296639594,,,,
TIC 29761931,5.067074548,0.828436993,,,,
TIC 271796326,5.064696794,0.662761385,,,,
TIC 271574526,5.064541111,2,,,,
TIC 25154585,5.063185101,2,,,,
TIC 300163456,5.063183262,1.238759391,,,,
TIC 260420530,5.062790733,1.766830498,,,,
TIC 300810929,5.061950385,1.660554215,,,,
TIC 293225105,5.061614359,2,,,,
TIC 38695982,5.060903796,1.601174524,,,,
TIC 281582359,5.060101101,0.540943865,,,,
TIC 176980619,5.059477606,1.491168652,,,,
TIC 25131905,5.059234495,1.606377527,,,,
TIC 149573508,5.057560782,1.179832801,,,,
TIC 29781614,5.057027592,1.964739664,,,,
TIC 220422052,5.05668257,2,,,,
TIC 177308367,5.056612973,2,,,,
TIC 25154686,5.053437087,0.724366559,,,,
TIC 300291654,5.052283571,0.568186019,,,,
TIC 55404040,5.050567134,0.568278284,,,,
TIC 38679397,5.049890562,0.726502462,,,,
TIC 55366550,5.048796614,0.479036321,,,,
TIC 271796381,5.048224679,1.209303988,,,,
TIC 300242305,5.047843253,1.141202474,,,,
TIC 375056891,5.046793622,1.565425431,,,,
TIC 149972143,5.046288665,1.136638229,,,,
TIC 149902203,5.045746119,0.465271719,,,,
TIC 177019559,5.045594922,2,,,,
TIC 176935765,5.045279904,2,,,,
TIC 300603910,5.04473934,2,,,,
TIC 25195160,5.044360866,0.79920893,,,,
TIC 38826026,5.042777459,0.478716006,,,,
TIC 278775533,5.041234648,0.670737121,,,,
TIC 271642517,5.038039107,1.641155214,,,,
TIC 38510015,5.03770467,1.345181566,,,,
TIC 25132905,5.036919562,2,,,,
TIC 277181012,5.036462341,1.610076569,,,,
TIC 370237207,5.034598693,0.799039614,,,,
TIC 349791132,5.034595203,0.569365166,,,,
TIC 220473228,5.032782225,0.576612021,,,,
TIC 364323629,5.031099483,1.969813233,,,,
TIC 220415416,5.031094219,2,,,,
TIC 389434700,5.029043131,0.541641552,,,,
TIC 349271954,5.028499954,2,,,,
TIC 374940037,5.027524955,1.263441098,,,,
TIC 364591159,5.025867635,2,,,,
TIC 149993720,5.024893266,0.515400453,,,,
TIC 231094259,5.024701224,2,,,,
TIC 38877461,5.024699065,0.504631025,,,,
TIC 141528576,5.024660949,2,,,,
TIC 149993861,5.024520872,0.489761636,,,,
TIC 349270159,5.024279996,0.662661622,,,,
TIC 348957593,5.023014178,0.513577971,,,,
TIC 260657826,5.022384161,0.659896389,,,,
TIC 350518799,5.022252056,0.467262884,,,,
TIC 38462497,5.020745467,2,,,,
TIC 277176454,5.020571773,1.347901045,,,,
TIC 38574354,5.018142845,0.486472395,,,,
TIC 300140905,5.017792551,2,,,,
TIC 177180061,5.017589589,2,,,,
TIC 349964963,5.017545312,0.614430791,,,,
TIC 167720445,5.017438843,2,,,,
TIC 300242943,5.017383759,0.705101865,,,,
TIC 55650793,5.016418242,1.246403221,,,,
TIC 149497534,5.014793551,0.526451651,,,,
TIC 167888982,5.014354811,2,,,,
TIC 55652313,5.013679799,1.810678812,,,,
TIC 349374590,5.013485947,0.729946949,,,,
TIC 231094892,5.012997176,1.416379952,,,,
TIC 374860518,5.012487907,2,,,,
TIC 38696281,5.011046307,1.2787768,,,,
TIC 29759924,5.009515854,0.81608958,,,,
TIC 294747554,5.009240643,2,,,,
TIC 31380500,5.008718921,0.805573357,,,,
TIC 150320841,5.008707719,2,,,,
TIC 167600657,5.004868871,2,,,,
TIC 300739804,5.004470998,0.917854987,,,,
TIC 220457142,5.004348977,2,,,,
TIC 260635359,5.003659109,2,,,,
TIC 349055028,5.000969586,0.465169179,,,,
TIC 55523992,5.00088882,0.606133928,,,,
TIC 294922857,4.999942769,0.55659421,,,,
TIC 300089148,4.99983229,1.591917401,,,,
TIC 370102784,4.999828959,1.643674549,,,,
TIC 177242996,4.999056774,2,,,,
TIC 141526329,4.999028049,2,,,,
TIC 167085563,4.998196557,2,,,,
TIC 279482449,4.997866883,2,,,,
TIC 30320487,4.997841698,1.013407374,,,,
TIC 55273710,4.997190656,0.611492105,,,,
TIC 220401472,4.996499553,2,,,,
TIC 260502759,4.995822027,2,,,,
TIC 150189458,4.995100238,2,,,,
TIC 306637714,4.99441033,2,,,,
TIC 38846080,4.993408686,1.922858591,,,,
TIC 279430280,4.993382208,0.608006652,,,,
TIC 407616754,4.992516149,1.107508125,,,,
TIC 309614499,4.99211106,2,,,,
TIC 220456221,4.990627646,2,,,,
TIC 177023346,4.990379427,2,,,,
TIC 38515286,4.989901849,2,,,,
TIC 38397263,4.98965917,0.473233388,,,,
TIC 260502025,4.988766806,0.482293394,,,,
TIC 140803174,4.988639509,1.541158772,,,,
TIC 299944600,4.987652051,2,,,,
TIC 278899348,4.987258806,2,,,,
TIC 348839250,4.987122554,2,,,,
TIC 55366165,4.983556994,0.52571925,,,,
TIC 55759485,4.983179799,0.464987928,,,,
TIC 231076534,4.980631764,2,,,,
TIC 389667046,4.977352435,2,,,,
TIC 350098457,4.97659103,2,,,,
TIC 167526476,4.976083373,0.54083941,,,,
TIC 55292039,4.975644701,0.824818539,,,,
TIC 300244204,4.975048908,0.659034762,,,,
TIC 29760913,4.974336125,0.552041567,,,,
TIC 279477793,4.973453149,2,,,,
TIC 294782896,4.973289841,0.585650018,,,,
TIC 393490869,4.973163488,2,,,,
TIC 349095274,4.972302038,0.507328478,,,,
TIC 350656018,4.971083948,0.969578642,,,,
TIC 364394313,4.970865782,1.556789287,,,,
TIC 370038958,4.970324263,0.52326047,,,,
TIC 381976331,4.968403427,0.579995081,,,,
TIC 349195041,4.967771272,1.217629551,,,,
TIC 370040854,4.967605808,2,,,,
TIC 375059587,4.9670471,0.507432845,,,,
TIC 300287831,4.963520471,2,,,,
TIC 140580985,4.963502931,0.465510659,,,,
TIC 150189717,4.96336457,1.460355142,,,,
TIC 349484696,4.962980487,0.492211238,,,,
TIC 375057431,4.959978545,0.464849342,,,,
TIC 374910650,4.959050991,0.497953722,,,,
TIC 393491365,4.958704206,2,,,,
TIC 453096557,4.958561851,2,,,,
TIC 142053111,4.958435052,1.961814007,,,,
TIC 373920524,4.9583962,2,,,,
TIC 350479891,4.958054968,0.635772164,,,,
TIC 38815302,4.955879202,0.467206128,,,,
TIC 150357320,4.955819202,0.477800165,,,,
TIC 364589688,4.955026028,0.520386162,,,,
TIC 300509728,4.954768988,0.733710615,,,,
TIC 150187070,4.95464379,2,,,,
TIC 300086670,4.95410344,0.654373657,,,,
TIC 25118841,4.953111048,0.714608243,,,,
TIC 150248167,4.952952212,2,,,,
TIC 262614769,4.9524529,0.670847447,,,,
TIC 279477018,4.951748696,2,,,,
TIC 179583882,4.951485765,0.471025768,,,,
TIC 300739854,4.949068146,2,,,,
TIC 300744244,4.948659137,2,,,,
TIC 33840003,4.94845907,2,,,,
TIC 389626167,4.947709627,0.701805452,,,,
TIC 349647518,4.947076775,2,,,,
TIC 278776313,4.945201206,2,,,,
TIC 140663873,4.943920305,1.140023912,,,,
TIC 364423626,4.942969948,2,,,,
TIC 300708158,4.942309626,1.079583362,,,,
TIC 391926120,4.942294184,1.901649701,,,,
TIC 279322617,4.939818517,1.42421058,,,,
TIC 389922942,4.939552923,2,,,,
TIC 176872304,4.939136458,2,,,,
TIC 300744205,4.93877772,1.681842278,,,,
TIC 300378596,4.938228988,0.464974205,,,,
TIC 349520093,4.938174844,2,,,,
TIC 349413469,4.937660502,0.467500657,,,,
TIC 358155226,4.934344788,1.124610592,,,,
TIC 167600355,4.93366538,2,,,,
TIC 293973396,4.932731446,2,,,,
TIC 374860258,4.930822192,2,,,,
TIC 388128342,4.930573639,2,,,,
TIC 300709148,4.930114436,1.565967481,,,,
TIC 348961050,4.930049775,0.649547259,,,,
TIC 140657931,4.930005072,0.494825649,,,,
TIC 231077954,4.927412107,2,,,,
TIC 55755266,4.925507431,1.789163279,,,,
TIC 150361737,4.924434282,0.466832677,,,,
TIC 176959084,4.924043702,2,,,,
TIC 167551882,4.923521514,2,,,,
TIC 150246716,4.923233919,2,,,,
TIC 150323511,4.922735004,1.258945203,,,,
TIC 38426166,4.922150594,0.471007706,,,,
TIC 350560036,4.920771284,0.605905132,,,,
TIC 25134579,4.920632679,2,,,,
TIC 293273308,4.920242306,1.882373876,,,,
TIC 349910804,4.919661904,1.276952629,,,,
TIC 348997472,4.919649061,1.475253849,,,,
TIC 177162886,4.919281249,2,,,,
TIC 382029221,4.918206497,2,,,,
TIC 300141025,4.918197408,0.697686101,,,,
TIC 141531604,4.917447565,2,,,,
TIC 167121003,4.917137842,0.84274622,,,,
TIC 38815507,4.915017078,0.750698155,,,,
TIC 388129477,4.914918151,1.173264418,,,,
TIC 294329732,4.914013068,1.827483868,,,,
TIC 140974783,4.913771927,1.557865339,,,,
TIC 300868664,4.912887017,0.756777343,,,,
TIC 150513879,4.911809093,2,,,,
TIC 38812976,4.911436226,1.120979692,,,,
TIC 38604964,4.90734022,2,,,,
TIC 294749259,4.907320331,1.814311338,,,,
TIC 388106590,4.906837602,1.196477151,,,,
TIC 300033847,4.906766477,2,,,,
TIC 350477876,4.906543466,2,,,,
TIC 30188572,4.905873874,2,,,,
TIC 389440997,4.905863483,2,,,,
TIC 350710655,4.905764669,0.569871068,,,,
TIC 375036895,4.904080044,0.721510508,,,,
TIC 271595031,4.903535213,0.515007739,,,,
TIC 25153313,4.903347897,0.471437715,,,,
TIC 374860534,4.903279043,1.209286075,,,,
TIC 300037384,4.902571797,1.016862485,,,,
TIC 388129463,4.901187646,0.908513411,,,,
TIC 358460382,4.900424904,0.514764126,,,,
TIC 140581045,4.899336211,0.541453954,,,,
TIC 220415474,4.898818272,0.844164759,,,,
TIC 348997657,4.898723921,0.472396892,,,,
TIC 179306195,4.897745511,0.523097673,,,,
TIC 150393623,4.896625483,0.630959399,,,,
TIC 177077117,4.895267832,2,,,,
TIC 25195948,4.894710994,2,,,,
TIC 149902613,4.894100039,2,,,,
TIC 278991584,4.894049353,0.964255085,,,,
TIC 231081344,4.8939316,2,,,,
TIC 25118829,4.892683276,1.975694011,,,,
TIC 167896979,4.89228621,2,,,,
TIC 364538156,4.891730607,0.665356311,,,,
TIC 38462487,4.8910423,0.70641767,,,,
TIC 55273244,4.890944981,0.538809039,,,,
TIC 220415596,4.890788257,2,,,,
TIC 294626497,4.890492713,2,,,,
TIC 370040239,4.890000949,1.22420658,,,,
TIC 177036523,4.888988051,2,,,,
TIC 140758831,4.888794492,0.578201898,,,,
TIC 176931197,4.885998686,1.217989291,,,,
TIC 231083737,4.885466751,2,,,,
TIC 38572041,4.882759034,0.554497322,,,,
TIC 38517008,4.882571913,2,,,,
TIC 142143115,4.881077049,0.578245074,,,,
TIC 404845299,4.879986544,2,,,,
TIC 260653793,4.879299507,2,,,,
TIC 389321393,4.877443842,1.335734949,,,,
TIC 167798390,4.876362925,0.467702025,,,,
TIC 141680681,4.875838428,1.704680908,,,,
TIC 30532826,4.873118826,1.591781831,,,,
TIC 300091286,4.87294092,0.803915022,,,,
TIC 262497198,4.872335289,0.476892865,,,,
TIC 29760635,4.871586201,0.914330541,,,,
TIC 271693640,4.871250482,0.862015847,,,,
TIC 231087350,4.871140024,1.376132061,,,,
TIC 358181549,4.870139129,0.866478049,,,,
TIC 381949701,4.867822736,2,,,,
TIC 350183409,4.867485762,1.241786411,,,,
TIC 300141299,4.866912113,2,,,,
TIC 453080450,4.866558682,0.782515804,,,,
TIC 55525344,4.866038871,0.82591337,,,,
TIC 271892208,4.865028572,2,,,,
TIC 142019821,4.864700397,0.514904625,,,,
TIC 349156098,4.864531527,0.464956921,,,,
TIC 220401481,4.864178571,2,,,,
TIC 349057168,4.861854415,0.825854532,,,,
TIC 300658441,4.861310107,1.589842181,,,,
TIC 300010196,4.859436406,2,,,,
TIC 38634087,4.859179138,0.783316147,,,,
TIC 348991249,4.858455955,1.697596661,,,,
TIC 167574873,4.857335239,0.642076482,,,,
TIC 167438919,4.857133465,2,,,,
TIC 300657148,4.856160128,0.467124516,,,,
TIC 349968853,4.855790699,1.044491262,,,,
TIC 29759317,4.854489565,0.805717565,,,,
TIC 391947031,4.854380113,1.710791884,,,,
TIC 260656107,4.851268436,1.02418668,,,,
TIC 150437821,4.850559933,2,,,,
TIC 141542786,4.85019101,2,,,,
TIC 142109405,4.849980045,2,,,,
TIC 453100832,4.847172258,2,,,,
TIC 25154081,4.846191914,1.035571856,,,,
TIC 300603467,4.845345536,2,,,,
TIC 279477766,4.845339581,2,,,,
TIC 349156582,4.844461531,2,,,,
TIC 141624979,4.84434506,1.358650785,,,,
TIC 300707602,4.842307553,2,,,,
TIC 38572007,4.841870115,2,,,,
TIC 279569432,4.841141089,2,,,,
TIC 177258212,4.838600882,0.526074617,,,,
TIC 300509402,4.83851078,1.608508621,,,,
TIC 231072082,4.837001973,2,,,,
TIC 300741237,4.834546164,2,,,,
TIC 30766015,4.832604233,1.969685143,,,,
TIC 220408021,4.831777626,2,,,,
TIC 38846067,4.831712148,1.84114664,,,,
TIC 349155970,4.829476323,2,,,,
TIC 38426117,4.828587068,0.557277566,,,,
TIC 279052228,4.828149037,2,,,,
TIC 38905764,4.827527764,2,,,,
TIC 38760071,4.827456367,0.772729284,,,,
TIC 300091055,4.82666048,2,,,,
TIC 29780270,4.8263114,0.517793203,,,,
TIC 167695338,4.826194629,1.264903101,,,,
TIC 271811628,4.823737997,0.481177849,,,,
TIC 220425037,4.82299287,2,,,,
TIC 25155263,4.820258931,1.953456713,,,,
TIC 299945248,4.820225281,2,,,,
TIC 279477611,4.820161384,0.747716279,,,,
TIC 279615642,4.820054832,2,,,,
TIC 349055572,4.819888461,0.776879825,,,,
TIC 29835275,4.81973374,1.364170472,,,,
TIC 149993413,4.818025448,1.945070405,,,,
TIC 389790856,4.815079649,0.487089005,,,,
TIC 167417366,4.81138574,2,,,,
TIC 30194648,4.810746281,2,,,,
TIC 279318109,4.810401926,0.506861263,,,,
TIC 349787894,4.810079769,2,,,,
TIC 55852285,4.809651446,0.950314912,,,,
TIC 271810603,4.809293919,0.939278676,,,,
TIC 279430183,4.809125751,0.736896115,,,,
TIC 391927676,4.808805423,2,,,,
TIC 220424566,4.808766349,2,,,,
TIC 141413266,4.808647105,2,,,,
TIC 339862515,4.808502845,0.763300471,,,,
TIC 55269083,4.807970001,0.556213118,,,,
TIC 140799035,4.80514217,0.706605087,,,,
TIC 167417280,4.804760342,2,,,,
TIC 300091753,4.804588304,2,,,,
TIC 38943958,4.804387496,0.663450149,,,,
TIC 349519074,4.804243254,0.607177341,,,,
TIC 271904892,4.80346431,0.464849625,,,,
TIC 271976279,4.803379942,1.306507048,,,,
TIC 340007398,4.803244654,2,,,,
TIC 141528768,4.802843091,2,,,,
TIC 167342459,4.80261732,2,,,,
TIC 349576483,4.80072049,0.879419495,,,,
TIC 140833184,4.800104472,1.880575079,,,,
TIC 166975497,4.799566987,1.99343227,,,,
TIC 370101571,4.795553195,2,,,,
TIC 300706065,4.795470994,0.510357323,,,,
TIC 271976574,4.79542742,0.485143763,,,,
TIC 25118891,4.794918042,2,,,,
TIC 370222739,4.794638606,2,,,,
TIC 38708042,4.792977446,0.472653889,,,,
TIC 167202956,4.792970755,0.875119517,,,,
TIC 33864186,4.792188027,2,,,,
TIC 38764081,4.791349422,2,,,,
TIC 300039721,4.79060075,2,,,,
TIC 55384502,4.788831904,0.56830047,,,,
TIC 149902411,4.78861049,0.464826286,,,,
TIC 391923663,4.788455289,0.807441711,,,,
TIC 150246451,4.78845189,2,,,,
TIC 140581031,4.787987611,0.46911084,,,,
TIC 349059337,4.786825498,2,,,,
TIC 294923096,4.786470939,2,,,,
TIC 220425626,4.78641175,0.641257932,,,,
TIC 29828348,4.785507481,2,,,,
TIC 141945750,4.785279123,0.469580004,,,,
TIC 25155171,4.784654626,2,,,,
TIC 300654192,4.78455289,2,,,,
TIC 29830956,4.781983473,0.49461235,,,,
TIC 141945470,4.780774348,0.832607629,,,,
TIC 38679775,4.779543942,2,,,,
TIC 349376399,4.778445651,2,,,,
TIC 372848106,4.777718074,2,,,,
TIC 177117483,4.777525143,2,,,,
TIC 349647328,4.776241856,0.502002633,,,,
TIC 38907043,4.77598578,0.545824745,,,,
TIC 231073416,4.775371316,0.469476878,,,,
TIC 38507943,4.774596119,1.236382273,,,,
TIC 177288160,4.774254668,2,,,,
TIC 150360348,4.773127357,2,,,,
TIC 33864553,4.77191513,2,,,,
TIC 349311045,4.771308732,0.483268147,,,,
TIC 271642246,4.770888305,1.030718567,,,,
TIC 300870826,4.770651268,2,,,,
TIC 38711022,4.769805074,0.699304372,,,,
TIC 391892693,4.769585944,1.969912792,,,,
TIC 55501732,4.76867598,0.536241176,,,,
TIC 391900953,4.767915872,0.668189005,,,,
TIC 287273863,4.766806468,1.781546463,,,,
TIC 231796533,4.766497641,1.290749223,,,,
TIC 293273032,4.766109962,0.680814661,,,,
TIC 271594900,4.763686089,1.377215156,,,,
TIC 38610352,4.763018956,0.52626287,,,,
TIC 364324555,4.762438347,0.52185512,,,,
TIC 177179391,4.759047446,1.872465826,,,,
TIC 167751052,4.756491871,0.72236417,,,,
TIC 300602277,4.755809163,0.629316845,,,,
TIC 349523299,4.755581302,0.988082835,,,,
TIC 349311074,4.754890881,2,,,,
TIC 231121392,4.754225511,0.84205026,,,,
TIC 382516611,4.753981188,0.658704164,,,,
TIC 220411968,4.752052416,2,,,,
TIC 141626278,4.751929833,0.718160226,,,,
TIC 25132339,4.751320234,2,,,,
TIC 350653237,4.751284631,0.570714126,,,,
TIC 177284063,4.751014497,2,,,,
TIC 38711721,4.748170937,0.936516461,,,,
TIC 293270059,4.74766305,2,,,,
TIC 370040388,4.745678565,0.590538102,,,,
TIC 389923735,4.744829097,0.529302825,,,,
TIC 167342439,4.744133461,0.503161886,,,,
TIC 150031360,4.742612275,2,,,,
TIC 167750453,4.741446448,2,,,,
TIC 349095306,4.741029052,2,,,,
TIC 41459790,4.738356689,2,,,,
TIC 381974776,4.738256941,0.580279647,,,,
TIC 149989881,4.737802703,0.629013322,,,,
TIC 38708024,4.737747306,1.668810878,,,,
TIC 31410241,4.736451018,1.498267364,,,,
TIC 38633459,4.73319059,0.61579726,,,,
TIC 140599710,4.732743442,0.969729287,,,,
TIC 271721699,4.732661784,0.741094847,,,,
TIC 349056682,4.730351477,0.470617502,,,,
TIC 25132372,4.725970829,1.901679618,,,,
TIC 29760441,4.725305201,0.504200209,,,,
TIC 55741184,4.725009758,2,,,,
TIC 271798086,4.723281128,0.847631789,,,,
TIC 382436802,4.72195515,2,,,,
TIC 38679729,4.721008276,0.87009159,,,,
TIC 38828663,4.720278089,1.769583255,,,,
TIC 294751015,4.720228544,1.475408324,,,,
TIC 167341828,4.715252355,2,,,,
TIC 272087490,4.715209203,1.236758868,,,,
TIC 358181513,4.713812492,0.46484926,,,,
TIC 149600859,4.711856738,0.465000777,,,,
TIC 260659028,4.711167263,0.550534103,,,,
TIC 300448674,4.710014774,0.480189817,,,,
TIC 349059563,4.707588922,2,,,,
TIC 294092151,4.707268262,2,,,,
TIC 167042822,4.70567424,0.872026495,,,,
TIC 167340041,4.704545861,2,,,,
TIC 375033848,4.702921168,0.466781568,,,,
TIC 38462237,4.702527788,0.990315337,,,,
TIC 382302241,4.701918593,2,,,,
TIC 149934704,4.701766958,2,,,,
TIC 388181837,4.70152839,0.479256904,,,,
TIC 349192144,4.700936528,0.839800054,,,,
TIC 300384330,4.699614087,0.575587652,,,,
TIC 167165990,4.699394225,0.760903907,,,,
TIC 141913723,4.699235222,2,,,,
TIC 300013133,4.698832951,2,,,,
TIC 278778634,4.698133132,2,,,,
TIC 349909459,4.696586027,1.036277724,,,,
TIC 167654320,4.696055382,1.343735249,,,,
TIC 349409380,4.69599781,1.055981673,,,,
TIC 33878688,4.6959317,0.848783671,,,,
TIC 177077054,4.695906555,2,,,,
TIC 167549435,4.695831005,2,,,,
TIC 279251682,4.695290383,1.620214036,,,,
TIC 271999903,4.69503435,0.465654804,,,,
TIC 55601455,4.694944689,2,,,,
TIC 260537604,4.694149977,2,,,,
TIC 349680735,4.693873474,1.635128423,,,,
TIC 38815441,4.692745323,0.904867571,,,,
TIC 278898794,4.691630207,0.907099791,,,,
TIC 167815080,4.690169061,2,,,,
TIC 38699193,4.687855684,1.779685827,,,,
TIC 407633545,4.687829571,2,,,,
TIC 38470400,4.686515484,1.646421574,,,,
TIC 140893443,4.686327121,2,,,,
TIC 31508110,4.685837814,2,,,,
TIC 388107414,4.685303955,1.477151938,,,,
TIC 25132262,4.681111251,2,,,,
TIC 231123352,4.680306247,1.35382221,,,,
TIC 33878500,4.679541326,2,,,,
TIC 349766314,4.679242441,2,,,,
TIC 150274236,4.678861039,2,,,,
TIC 388128644,4.678847466,0.678995978,,,,
TIC 167419963,4.676223343,2,,,,
TIC 150167530,4.675044367,0.936222534,,,,
TIC 31410133,4.674636034,0.891714892,,,,
TIC 150166526,4.673867896,2,,,,
TIC 381924960,4.673673311,1.369184609,,,,
TIC 141626693,4.671779677,2,,,,
TIC 349156096,4.671378165,0.94190022,,,,
TIC 55847962,4.670075661,1.580062955,,,,
TIC 150189940,4.669806399,2,,,,
TIC 358155275,4.667897428,1.045562301,,,,
TIC 177311995,4.667405793,2,,,,
TIC 140578046,4.667123599,2,,,,
TIC 391946236,4.663579775,0.474508941,,,,
TIC 177255509,4.66064063,2,,,,
TIC 38906917,4.658864978,0.950904955,,,,
TIC 176870663,4.658571878,0.972434395,,,,
TIC 348894979,4.658553227,0.663572626,,,,
TIC 370113676,4.657769304,0.517590165,,,,
TIC 271721995,4.656901081,2,,,,
TIC 279425925,4.655874697,2,,,,
TIC 410446722,4.654171439,2,,,,
TIC 294672012,4.653758089,1.000101997,,,,
TIC 453095232,4.653741733,2,,,,
TIC 391891398,4.652806775,0.950487478,,,,
TIC 220389494,4.652201665,0.466077464,,,,
TIC 349965365,4.65202325,0.47266521,,,,
TIC 31308786,4.650563641,0.469622712,,,,
TIC 374859744,4.649564699,1.666270349,,,,
TIC 339770817,4.649506102,0.696277236,,,,
TIC 55300577,4.649431486,0.677366343,,,,
TIC 150108606,4.646115429,1.489452337,,,,
TIC 257720647,4.643467129,1.782890838,,,,
TIC 55383975,4.643050074,0.555777486,,,,
TIC 38462528,4.642622419,1.811702264,,,,
TIC 279954405,4.640798153,2,,,,
TIC 167120384,4.640547862,0.468952218,,,,
TIC 38812891,4.640263118,1.798738897,,,,
TIC 260637684,4.639512501,2,,,,
TIC 277178709,4.639207126,2,,,,
TIC 375057733,4.638702641,2,,,,
TIC 272128072,4.637726523,0.498012568,,,,
TIC 38695861,4.637634891,0.967006935,,,,
TIC 370234817,4.637113066,2,,,,
TIC 375059735,4.636924351,2,,,,
TIC 349369576,4.636640146,0.528392879,,,,
TIC 231081092,4.63658744,2,,,,
TIC 388105954,4.634732367,2,,,,
TIC 271892946,4.634580628,0.84058688,,,,
TIC 300656980,4.634540958,2,,,,
TIC 141280920,4.634146677,2,,,,
TIC 55526602,4.632944917,0.465663123,,,,
TIC 140597424,4.6324371,0.527702045,,,,
TIC 404805816,4.630841317,0.984986103,,,,
TIC 142105795,4.629931123,2,,,,
TIC 140597518,4.628922422,0.78583431,,,,
TIC 29761402,4.628146431,0.494156488,,,,
TIC 349309521,4.623937736,0.965321028,,,,
TIC 300140984,4.623266489,1.325273202,,,,
TIC 149498099,4.622704089,2,,,,
TIC 293272945,4.621773559,1.192172629,,,,
TIC 141280450,4.621662663,2,,,,
TIC 167305048,4.621525582,1.87000317,,,,
TIC 389751082,4.621231595,2,,,,
TIC 30727491,4.620777858,1.280777632,,,,
TIC 38584799,4.619052498,1.53597634,,,,
TIC 38812902,4.617399675,0.682327744,,,,
TIC 38515315,4.616799168,1.996353643,,,,
TIC 140802847,4.616227214,2,,,,
TIC 38510316,4.614886809,0.531649695,,,,
TIC 374944052,4.614375388,0.811022945,,,,
TIC 272127887,4.613788758,2,,,,
TIC 348997223,4.612369348,1.851084788,,,,
TIC 391904813,4.611172937,1.34673902,,,,
TIC 389669105,4.610721281,2,,,,
TIC 149989864,4.609858016,0.464942951,,,,
TIC 141980183,4.609390298,2,,,,
TIC 300157909,4.606544717,2,,,,
TIC 349195442,4.601749703,0.989515634,,,,
TIC 30311874,4.60101118,2,,,,
TIC 140632037,4.600404307,1.30305976,,,,
TIC 38584697,4.599439554,0.46788623,,,,
TIC 55403875,4.59708737,1.006329163,,,,
TIC 55782333,4.594338323,2,,,,
TIC 38461400,4.594229741,0.47785028,,,,
TIC 300746873,4.590638112,2,,,,
TIC 141769192,4.589973738,1.372338294,,,,
TIC 38709365,4.589195256,0.466519338,,,,
TIC 167571831,4.588652518,2,,,,
TIC 220434905,4.587748294,0.51811913,,,,
TIC 299898372,4.585430646,2,,,,
TIC 300245196,4.583230754,2,,,,
TIC 149972309,4.582728865,1.112734518,,,,
TIC 176874419,4.579769185,2,,,,
TIC 177258092,4.579049312,2,,,,
TIC 167309586,4.578905344,0.488610774,,,,
TIC 29760960,4.578367967,1.067049968,,,,
TIC 30190330,4.57810972,1.892072634,,,,
