Name,prot,e_prot
TIC 55368744,43.535,
TIC 55272151,0.902519,
TIC 55236360,4.65051,
TIC 55233649,0.951846,
TIC 55224486,0.91894,
TIC 55139433,11.9962,
TIC 55137276,0.523585,
TIC 55134903,3.86713,
TIC 55090598,33.444801,
TIC 55090058,8.19874,
TIC 55087153,0.679196,
TIC 55080923,6.07755,
TIC 55079240,33.444801,
TIC 55076637,0.922297,
TIC 55072406,0.952744,
TIC 55049125,22.8519,
TIC 55003013,0.806016,
TIC 55003005,0.806016,
TIC 54996477,27.1518,
TIC 54990730,1.16747,
TIC 54980127,0.825784,
TIC 54976823,0.678739,
TIC 54920719,1.08941,
TIC 54883940,0.885897,
TIC 54877540,1.0305,
TIC 5485686,1.0422,
TIC 54856653,0.961816,
TIC 54855566,1.72313,
TIC 5483492,27.1518,
TIC 54831684,12.4394,
TIC 54798295,41.736198,
TIC 54797598,1.50941,
TIC 54793124,1.40252,
TIC 54791480,6.0412,
TIC 54733295,27.1518,
TIC 54723789,0.515831,
TIC 54682030,0.859513,
TIC 54628751,4.15334,
TIC 54618005,0.551907,
TIC 54585218,2.67788,
TIC 54584773,0.95095,
TIC 54584115,0.686582,
TIC 54582942,29.5334,
TIC 54582283,0.955447,
TIC 5453615,1.32004,
TIC 54531722,0.852261,
TIC 54531423,5.86579,
TIC 54469287,2.11229,
TIC 54436671,43.535,
TIC 54435317,2.18541,
TIC 54430379,34.590099,
TIC 54429259,45.495899,
TIC 54428005,6.63658,
TIC 54415492,1.02216,
TIC 54415308,2.21902,
TIC 54413882,0.520348,
TIC 54412916,26.441,
TIC 54409562,2.03157,
TIC 54374506,5.96979,
TIC 54333956,4.6292,
TIC 54271717,0.922297,
TIC 54215117,3.2774,
TIC 54212426,0.531856,
TIC 54209809,27.1518,
TIC 54192121,3.6704,
TIC 54190092,0.706759,
TIC 54185098,7.818,
TIC 54183217,1.19087,
TIC 54156415,1.42428,
TIC 54128645,0.544176,
TIC 54128237,0.647417,
TIC 54124514,4.27643,
TIC 54097407,1.13852,
TIC 54095085,7.58323,
TIC 54094041,1.88733,
TIC 54093482,17.061899,
TIC 54092295,3.01341,
TIC 54057600,0.911477,
TIC 54056136,0.656676,
TIC 54056068,6.26606,
TIC 54030369,0.950056,
TIC 54020508,18.2983,
TIC 54014582,3.20461,
TIC 54014372,0.615089,
TIC 54000652,0.517416,
TIC 54000497,15.9821,
TIC 5394654,47.641701,
TIC 53945239,0.593757,
TIC 53933927,1.19369,
TIC 53892460,1.08706,
TIC 53846739,1.13724,
TIC 53831280,1.07093,
TIC 53796926,18.986099,
TIC 53794767,6.26606,
TIC 53760129,0.950056,
TIC 53730567,0.922297,
TIC 53709860,1.83922,
TIC 53701524,40.0802,
TIC 53700212,0.965493,
TIC 53699967,1.06081,
TIC 53677673,9.51113,
TIC 53675952,23.380899,
TIC 5359124,22.346399,
TIC 53574111,0.525765,
TIC 53506696,22.8519,
TIC 53506127,0.863185,
TIC 53501722,0.766854,
TIC 53500947,1.24213,
TIC 53486775,21.8627,
TIC 5341794,0.91894,
TIC 53315657,0.512949,
TIC 53244920,1.24366,
TIC 53243680,1.06081,
TIC 53240809,0.552209,
TIC 53167694,0.633609,
TIC 53163085,4.02107,
TIC 53159752,0.796483,
TIC 53096261,1.56314,
TIC 53075270,45.495899,
TIC 53068923,0.700388,
TIC 52974119,0.654125,
TIC 52940664,5.25541,
TIC 52913224,0.735045,
TIC 52856309,50,
TIC 52821042,2.00735,
TIC 52820530,50,
TIC 52819831,1.24366,
TIC 52819591,1.24827,
TIC 52818600,1.91597,
TIC 52814936,2.90926,
TIC 52813509,0.762224,
TIC 52812791,50,
TIC 52791840,2.69935,
TIC 52781930,1.77771,
TIC 52747197,22.346399,
TIC 52744797,1.10975,
TIC 52743929,1.05197,
TIC 52668125,0.936838,
TIC 52662005,21.3995,
TIC 52661432,0.581788,
TIC 52656633,0.739891,
TIC 52637541,0.654973,
TIC 52627193,47.641701,
TIC 52589170,0.667526,
TIC 52588261,0.595508,
TIC 52554664,1.04328,
TIC 52488374,0.858052,
TIC 52424179,0.855147,
TIC 52420160,10.3918,
TIC 52419155,3.05904,
TIC 52418878,1.31832,
TIC 52372925,3.15457,
TIC 52362247,0.811846,
TIC 52215045,1.16613,
TIC 52209422,11.7178,
TIC 52186848,47.641701,
TIC 52179328,1.43033,
TIC 52178233,21.3995,
TIC 52160891,2.24366,
TIC 52065050,5.02033,
TIC 52040102,2.19969,
TIC 52038096,45.495899,
TIC 51961255,3.76619,
TIC 51961124,3.76619,
TIC 51873717,1.05087,
TIC 51797599,5.96979,
TIC 51788656,3.10607,
TIC 51740506,50,
TIC 51679219,0.6181,
TIC 51672657,20.120701,
TIC 51667459,1.02113,
TIC 51613465,47.641701,
TIC 51545265,1.04543,
TIC 51537452,5.02033,
TIC 51528987,2.76587,
TIC 51522610,1.72903,
TIC 51494203,1.86296,
TIC 51441034,3.09655,
TIC 51374777,1.04328,
TIC 51363047,0.931654,
TIC 51309271,7.00476,
TIC 51275058,47.641701,
TIC 51221142,33.444801,
TIC 51185490,1.9994,
TIC 51181224,3.14475,
TIC 51140578,26.441,
TIC 51137313,1.21231,
TIC 51136874,43.535,
TIC 51136633,43.535,
TIC 51113451,20.120701,
TIC 51109324,50,
TIC 51103456,21.8627,
TIC 51031496,0.774497,
TIC 51028029,0.524128,
TIC 51024855,32.372898,
TIC 51024111,0.787172,
TIC 51013732,20.120701,
TIC 51004893,1.11342,
TIC 50975370,1.0422,
TIC 50973783,37.133301,
TIC 50973733,1.02945,
TIC 50947530,0.523043,
TIC 50942942,25.7666,
TIC 50942121,24.5158,
TIC 50937900,1.0305,
TIC 50915799,7.58323,
TIC 50915668,43.535,
TIC 50911536,9.33533,
TIC 50910800,0.948272,
TIC 50898505,8.84486,
TIC 50898181,1.74697,
TIC 50893179,38.550499,
TIC 50852591,21.8627,
TIC 50851005,0.637206,
TIC 50848252,2.15281,
TIC 50846782,1.02736,
TIC 50842450,27.1518,
TIC 50826918,1.04435,
TIC 50775798,41.736198,
TIC 50771071,0.784117,
TIC 50749013,1.29301,
TIC 50744789,1.6608,
TIC 50743184,1.90154,
TIC 50733745,1.04543,
TIC 50727239,0.729735,
TIC 50721798,0.742611,
TIC 50690412,0.639223,
TIC 5065672,1.04435,
TIC 50631087,0.825784,
TIC 50625455,0.547717,
TIC 50621610,37.133301,
TIC 50619941,1.67735,
TIC 50608256,3.83774,
TIC 50544672,1.34644,
TIC 50527976,3.08709,
TIC 50467284,45.495899,
TIC 50460393,17.355101,
TIC 50456261,0.665766,
TIC 5045103,11.8554,
TIC 5044203,27.1518,
TIC 50397259,40.0802,
TIC 50363053,32.372898,
TIC 50349814,47.641701,
TIC 50319332,1.94549,
TIC 50318204,0.805373,
TIC 50256876,1.02113,
TIC 50245922,1.06528,
TIC 50242673,1.177,
TIC 50194243,2.84374,
TIC 50187903,0.521154,
TIC 50178930,1.0284,
TIC 50170025,0.938579,
TIC 50167290,0.615464,
TIC 50121668,7.20461,
TIC 50114074,5.51359,
TIC 50082022,0.517416,
TIC 50078297,1.0232,
TIC 50051309,25.125601,
TIC 50022592,1.07093,
TIC 4994216,1.02736,
TIC 4989988,23.9349,
TIC 49858411,3.00445,
TIC 49791024,43.535,
TIC 49719155,47.641701,
TIC 49713168,45.495899,
TIC 4971112,0.507792,
TIC 49598559,14.5964,
TIC 4952236,43.535,
TIC 49473272,1.13596,
TIC 4947130,15.2579,
TIC 49370684,50,
TIC 49362602,31.367599,
TIC 49362046,0.879724,
TIC 49272535,47.641701,
TIC 49269775,1.53931,
TIC 49267189,0.694131,
TIC 49150831,2.42113,
TIC 4895874,10.6101,
TIC 4895708,28.694401,
TIC 4893485,0.784117,
TIC 48918125,1.04435,
TIC 48834079,22.346399,
TIC 48825040,40.0802,
TIC 48665544,9.08348,
TIC 48610775,50,
TIC 48609474,31.367599,
TIC 48590410,0.923139,
TIC 48528682,0.519813,
TIC 48506733,0.613222,
TIC 48493759,0.631233,
TIC 48446163,0.91894,
TIC 48430457,0.904135,
TIC 4842836,0.916439,
TIC 4842119,2.69215,
TIC 4841936,1.11712,
TIC 4823810,24.5158,
TIC 48195292,0.913952,
TIC 48158079,1.05747,
TIC 48138749,0.526587,
TIC 4809053,1.75608,
TIC 48089781,1.02423,
TIC 48089766,1.02423,
TIC 4808892,1.75608,
TIC 47977927,0.833966,
TIC 47970548,40.0802,
TIC 4795448,0.923139,
TIC 47935346,0.610627,
TIC 47935302,0.610627,
TIC 47931055,1.04435,
TIC 47877266,5.86579,
TIC 47833707,15.4919,
TIC 47813867,45.495899,
TIC 47692184,45.495899,
TIC 47683712,1.54638,
TIC 47682399,0.883572,
TIC 47637354,0.785336,
TIC 47626075,0.532697,
TIC 47582109,0.889798,
TIC 47572887,1.89086,
TIC 47566379,45.495899,
TIC 47566207,2.34252,
TIC 4754772,1.13341,
TIC 4754338,1.06753,
TIC 4753056,22.346399,
TIC 47529271,1.80956,
TIC 47522818,1.0305,
TIC 47487760,3.6704,
TIC 47445168,22.8519,
TIC 47443836,1.10369,
TIC 47432217,3.36474,
TIC 47357628,45.495899,
TIC 47228214,12.5945,
TIC 47222384,0.830537,
TIC 47198924,0.951846,
TIC 47182405,27.1518,
TIC 47179916,7.15359,
TIC 47137869,0.639223,
TIC 47132098,3.42173,
TIC 470939028,12.4394,
TIC 470927654,1.35184,
TIC 470926220,47.641701,
TIC 470914526,7.87898,
TIC 470905927,1.14628,
TIC 470897762,0.755384,
TIC 470885487,0.938579,
TIC 470880466,3.23541,
TIC 470840997,50,
TIC 470824604,0.563609,
TIC 470822994,1.02216,
TIC 470818985,0.935104,
TIC 470795617,1.59775,
TIC 470791691,0.610627,
TIC 470782988,0.683331,
TIC 470769489,5.42476,
TIC 470765942,38.550499,
TIC 470762412,6.00528,
TIC 470727886,1.05637,
TIC 470727663,8.00384,
TIC 47072451,0.653279,
TIC 470685883,2.7965,
TIC 470671672,1.02736,
TIC 470670701,18.6359,
TIC 470659703,1.29633,
TIC 470638198,4.78263,
TIC 470624562,17.9727,
TIC 470603949,0.528516,
TIC 470586358,1.13724,
TIC 470586252,0.974811,
TIC 470584771,0.846547,
TIC 470582528,3.28807,
TIC 470561719,0.54861,
TIC 470546131,0.578787,
TIC 470544937,18.986099,
TIC 47045136,1.11836,
TIC 47017897,27.1518,
TIC 47013969,2.37001,
TIC 470081243,47.641701,
TIC 470068113,50,
TIC 470058833,6.95652,
TIC 470056932,22.8519,
TIC 470055355,50,
TIC 470025893,0.664015,
TIC 470017818,9.78761,
TIC 469996692,0.728682,
TIC 469984013,1.66353,
TIC 469962959,6.07755,
TIC 469947201,16.7785,
TIC 469946168,27.1518,
TIC 469933000,1.62343,
TIC 469928231,4.48531,
TIC 469924684,1.53464,
TIC 469923171,1.05858,
TIC 469919390,1.94175,
TIC 469905263,6.95652,
TIC 469900911,5.07074,
TIC 469899779,3.19448,
TIC 469899775,3.19448,
TIC 469899611,3.19448,
TIC 469795797,1.14239,
TIC 469773372,0.839511,
TIC 469768061,7.20461,
TIC 469765552,2.85984,
TIC 469736288,0.878959,
TIC 469685752,0.886674,
TIC 469681876,1.53464,
TIC 469681859,1.53464,
TIC 469681693,6.07755,
TIC 469676587,1.20078,
TIC 469647348,0.886674,
TIC 469614889,0.710237,
TIC 469608858,1.9644,
TIC 469584451,27.1518,
TIC 469577642,5.04541,
TIC 469571658,0.87667,
TIC 469526194,45.495899,
TIC 469506935,3.8088,
TIC 469466864,0.829174,
TIC 469465023,1.15678,
TIC 46946491,1.04435,
TIC 469461733,1.02113,
TIC 46944315,4.73776,
TIC 469420975,1.17154,
TIC 469390309,1.02216,
TIC 469375483,45.495899,
TIC 468866659,3.05904,
TIC 468822627,38.550499,
TIC 468790272,0.660973,
TIC 46877052,1.69423,
TIC 468766221,1.99545,
TIC 468766188,1.99545,
TIC 46875111,29.5334,
TIC 468727752,32.372898,
TIC 468726142,0.878959,
TIC 468723805,0.907383,
TIC 468711181,1.73199,
TIC 468705113,0.630839,
TIC 46869113,19.3498,
TIC 468681716,27.1518,
TIC 468680144,1.04328,
TIC 468655503,40.0802,
TIC 468655471,8.84486,
TIC 468652534,41.736198,
TIC 468622615,0.531296,
TIC 468576490,0.689865,
TIC 468576088,38.550499,
TIC 468563270,1.37018,
TIC 46854527,1.02216,
TIC 468494805,50,
TIC 468492482,0.832591,
TIC 468465440,21.8627,
TIC 468434371,0.546828,
TIC 46834356,2.19969,
TIC 46832822,1.0422,
TIC 46820524,5.12216,
TIC 467867010,1.0284,
TIC 46786440,50,
TIC 467864145,43.535,
TIC 467831907,45.495899,
TIC 467748519,1.05306,
TIC 467748399,2.49283,
TIC 467723750,17.061899,
TIC 467717275,0.676466,
TIC 467680921,0.627703,
TIC 467618247,1.13981,
TIC 467572441,0.879724,
TIC 467542607,23.380899,
TIC 467540051,0.887453,
TIC 467533601,45.495899,
TIC 467532595,1.02113,
TIC 467532173,1.06528,
TIC 467504058,1.15678,
TIC 467499030,47.641701,
TIC 467496857,0.727109,
TIC 467414182,0.534388,
TIC 46735857,1.11342,
TIC 467266900,43.535,
TIC 467258378,21.3995,
TIC 467252359,45.495899,
TIC 467227972,9.69368,
TIC 467227432,47.641701,
TIC 467223835,1.02113,
TIC 467219466,1.36463,
TIC 467218640,2.06058,
TIC 467187198,18.6359,
TIC 467185445,1.0305,
TIC 46709676,0.753693,
TIC 46703113,0.79149,
TIC 46702261,0.554026,
TIC 46700958,2.12562,
TIC 466862766,9.42241,
TIC 466855155,0.943841,
TIC 466854376,0.869127,
TIC 466812705,0.952744,
TIC 466790966,1.18251,
TIC 466787512,9.33533,
TIC 466775113,47.641701,
TIC 466751581,50,
TIC 466722984,0.889798,
TIC 46651220,0.763376,
TIC 46616362,0.655824,
TIC 46616116,6.63658,
TIC 46577133,1.93431,
TIC 46575920,1.02527,
TIC 46574416,1.80633,
TIC 46535130,1.93061,
TIC 46502379,1.54638,
TIC 464911948,50,
TIC 46490984,3.72453,
TIC 464861153,11.0754,
TIC 464846117,1.23756,
TIC 464839504,0.594806,
TIC 464838344,1.02113,
TIC 464838274,2.38681,
TIC 464837052,2.18541,
TIC 464795934,45.495899,
TIC 464792511,38.550499,
TIC 46475913,29.5334,
TIC 46468427,45.495899,
TIC 46459498,6.8157,
TIC 46456567,1.12835,
TIC 46437663,15.0308,
TIC 46424678,1.2406,
TIC 464217682,0.550703,
TIC 46420159,21.3995,
TIC 46418534,1.08356,
TIC 464139951,14.8104,
TIC 464128189,0.853701,
TIC 46351602,4.20521,
TIC 4630364,1.23756,
TIC 462866337,0.937708,
TIC 462843227,50,
TIC 462772617,1.05306,
TIC 462740583,18.2983,
TIC 462739117,0.929938,
TIC 462670839,10.4998,
TIC 462642356,13.4318,
TIC 462513798,12.288,
TIC 462471627,41.736198,
TIC 462471585,45.495899,
TIC 462449748,1.1049,
TIC 462412256,11.8554,
TIC 462409748,1.05197,
TIC 46240200,0.571906,
TIC 462346411,0.869127,
TIC 462342648,18.986099,
TIC 462310793,0.91894,
TIC 462180348,6.4255,
TIC 46217846,0.75145,
TIC 46204838,0.68472,
TIC 461950286,2.32099,
TIC 461927791,0.92483,
TIC 461917795,0.804091,
TIC 461857605,1.05969,
TIC 461854639,20.529699,
TIC 461848926,18.6359,
TIC 461841930,1.02631,
TIC 461837101,19.3498,
TIC 461813579,0.779278,
TIC 461704454,4.44583,
TIC 461700671,25.7666,
TIC 461699286,23.9349,
TIC 461682362,10.9553,
TIC 461555520,50,
TIC 461532052,0.587883,
TIC 461531359,43.535,
TIC 461457236,8.84486,
TIC 461448356,2.58866,
TIC 461443962,11.5835,
TIC 461306475,1.23454,
TIC 461218929,0.523314,
TIC 461200017,26.441,
TIC 461181818,0.512949,
TIC 461173236,24.5158,
TIC 461162433,50,
TIC 461152624,0.833966,
TIC 461148337,14.3885,
TIC 461130728,0.700874,
TIC 461100638,15.0308,
TIC 461100629,1.51394,
TIC 461098476,6.86201,
TIC 461043260,9.88338,
TIC 461006477,41.736198,
TIC 460931961,1.78715,
TIC 460925642,50,
TIC 460924112,0.666205,
TIC 460920173,1.19228,
TIC 460883692,43.535,
TIC 46086910,7.36214,
TIC 46048239,1.68856,
TIC 460293948,0.634405,
TIC 460289385,35.816601,
TIC 460245268,1.83922,
TIC 460193952,50,
TIC 460188861,0.623826,
TIC 460182995,37.133301,
TIC 460156509,5.90005,
TIC 460097197,0.507282,
TIC 460096934,0.918105,
TIC 460067601,29.5334,
TIC 460064621,10.9553,
TIC 460061359,5.86579,
TIC 460055177,1.37766,
TIC 460034663,17.355101,
TIC 460027072,0.974811,
TIC 460020868,12.288,
TIC 460019454,27.9018,
TIC 460008412,1.06192,
TIC 460008290,0.549206,
TIC 460008213,8.00384,
TIC 460008101,0.513994,
TIC 460005812,29.5334,
TIC 460005782,29.5334,
TIC 459989525,4.54587,
TIC 459988754,12.5945,
TIC 459825751,17.061899,
TIC 459825393,1.05969,
TIC 459632394,1.96823,
TIC 459610384,2.07753,
TIC 459551780,0.841609,
TIC 459482488,0.81644,
TIC 45947928,45.495899,
TIC 45905181,2.26886,
TIC 459044631,10.9553,
TIC 459010792,11.8554,
TIC 458986709,0.633609,
TIC 458986704,0.633609,
TIC 458982642,2.49283,
TIC 458974634,0.813154,
TIC 458948851,41.736198,
TIC 458944383,0.597622,
TIC 458917574,23.9349,
TIC 458916933,12.5945,
TIC 458889334,2.19491,
TIC 458886410,15.7332,
TIC 458885298,47.641701,
TIC 458873819,47.641701,
TIC 458870973,0.604778,
TIC 458844240,3.8088,
TIC 458794941,0.789017,
TIC 458774656,41.736198,
TIC 458753229,47.641701,
TIC 458753149,47.641701,
TIC 458752497,22.346399,
TIC 458744593,18.2983,
TIC 458725239,8.40336,
TIC 458690742,1.06753,
TIC 458552630,16.239,
TIC 458549572,9.69368,
TIC 458521832,1.30302,
TIC 458519120,1.1621,
TIC 458512146,0.507537,
TIC 45839356,21.3995,
TIC 45823182,3.37598,
TIC 458021603,1.02631,
TIC 45802087,3.37598,
TIC 457810151,1.05858,
TIC 457786625,35.816601,
TIC 457754540,50,
TIC 457727247,10.2859,
TIC 457685550,3.57935,
TIC 457653169,0.533259,
TIC 457619908,0.59306,
TIC 457585557,1.60028,
TIC 457490755,0.763954,
TIC 457489696,47.641701,
TIC 457458485,16.239,
TIC 457387823,4.02107,
TIC 457361367,25.7666,
TIC 457358615,2.21902,
TIC 457250322,2.28425,
TIC 457118000,1.57043,
TIC 457084624,2.38681,
TIC 457003438,47.641701,
TIC 457000486,3.71085,
TIC 456997067,1.35366,
TIC 456948700,0.943841,
TIC 456938787,5.45405,
TIC 456861195,47.641701,
TIC 456858917,17.658501,
TIC 456836529,1.42428,
TIC 456714070,43.535,
TIC 456666406,1.04543,
TIC 456645991,0.918105,
TIC 456624130,0.785336,
TIC 456582015,45.495899,
TIC 456580968,27.1518,
TIC 456579384,0.54097,
TIC 456532308,0.608054,
TIC 456511160,12.4394,
TIC 456463636,0.934239,
TIC 456452223,2.76587,
TIC 456421635,1.51167,
TIC 456384388,0.733444,
TIC 456374505,15.7332,
TIC 456290515,0.858052,
TIC 456280247,23.380899,
TIC 456277536,0.622673,
TIC 456243407,3.63082,
TIC 456231336,1.02945,
TIC 456222436,45.495899,
TIC 456215522,0.841609,
TIC 456209471,50,
TIC 456198818,0.849394,
TIC 456191589,14.5964,
TIC 456181571,0.919777,
TIC 456166169,0.649916,
TIC 456157868,1.31489,
TIC 456139310,33.444801,
TIC 456137243,0.93597,
TIC 456114259,0.878194,
TIC 456113207,1.05747,
TIC 456080987,5.66829,
TIC 456039842,0.720368,
TIC 456014932,0.944724,
TIC 456006603,0.789634,
TIC 455997888,25.7666,
TIC 455996729,0.897706,
TIC 455975067,32.372898,
TIC 455965972,0.735045,
TIC 455959630,0.71375,
TIC 455954756,50,
TIC 455895942,11.9962,
TIC 455888617,1.02527,
TIC 455880487,0.903326,
TIC 455868209,45.495899,
TIC 455855184,12.1403,
TIC 455841857,22.8519,
TIC 455821905,0.937708,
TIC 455819321,0.738809,
TIC 455791737,15.2579,
TIC 455786023,1.05747,
TIC 455748643,21.8627,
TIC 455736099,0.652014,
TIC 455727466,1.70279,
TIC 455725244,1.15019,
TIC 455708716,45.495899,
TIC 45569894,1.64726,
TIC 455686498,34.590099,
TIC 455680782,0.540103,
TIC 455667219,50,
TIC 455664534,2.88434,
TIC 455646341,1.13596,
TIC 455636805,11.5835,
TIC 455635094,9.24984,
TIC 455609274,0.81644,
TIC 455605914,0.935104,
TIC 455600173,0.549505,
TIC 455595707,1.13852,
TIC 455579002,0.60514,
TIC 455566424,50,
TIC 455544547,27.1518,
TIC 455522678,43.535,
TIC 455518191,45.495899,
TIC 455509756,27.1518,
TIC 455474548,0.512429,
TIC 45546866,0.974811,
TIC 455467873,1.47202,
TIC 455452708,43.535,
TIC 455441160,1.75608,
TIC 45542575,29.5334,
TIC 455417082,41.736198,
TIC 455387564,38.550499,
TIC 455384049,0.747005,
TIC 455371868,3.7522,
TIC 455352014,15.0308,
TIC 455345583,16.239,
TIC 455336777,0.549206,
TIC 455218683,47.641701,
TIC 455157276,1.78085,
TIC 455087716,1.06416,
TIC 454916590,0.668409,
TIC 454914469,3.35357,
TIC 454898099,2.66375,
TIC 454767435,0.858782,
TIC 454736209,1.21669,
TIC 454704711,35.816601,
TIC 454592232,0.643294,
TIC 454562024,18.2983,
TIC 454516588,0.595508,
TIC 454507905,0.785336,
TIC 45449172,2.95177,
TIC 45445117,0.536945,
TIC 45442584,2.0439,
TIC 454396013,4.40703,
TIC 454388029,25.7666,
TIC 454355172,0.748666,
TIC 454315277,0.940327,
TIC 454301462,50,
TIC 454264433,1.83587,
TIC 454189469,1.44879,
TIC 454188996,1.27184,
TIC 454170093,5.54385,
TIC 454133876,23.9349,
TIC 454126480,25.7666,
TIC 454109140,0.596915,
TIC 454095505,0.95095,
TIC 454072318,7.25637,
TIC 454067490,34.590099,
TIC 454050394,9.98104,
TIC 454047906,10.6101,
TIC 454017370,0.872882,
TIC 454016252,1.10854,
TIC 454013358,5.31067,
TIC 453995397,37.133301,
TIC 453963869,27.1518,
TIC 453963215,47.641701,
TIC 453958197,7.52672,
TIC 453917971,0.54861,
TIC 453856449,15.0308,
TIC 453843207,26.441,
TIC 45372534,1.02216,
TIC 453541321,12.9166,
TIC 453309763,0.697005,
TIC 453308127,1.16077,
TIC 453303018,5.2829,
TIC 453302551,9.88338,
TIC 453275903,17.061899,
TIC 453271232,35.816601,
TIC 453251745,47.641701,
TIC 453249413,14.8104,
TIC 453224124,50,
TIC 453223791,14.8104,
TIC 453222899,4.71565,
TIC 453204991,50,
TIC 453150765,25.125601,
TIC 452997288,0.655824,
TIC 452944886,0.800269,
TIC 452912050,1.06416,
TIC 452865399,0.574508,
TIC 452853117,0.66184,
TIC 45283647,21.3995,
TIC 452830841,1.61823,
TIC 452757726,0.929938,
TIC 452698891,12.1403,
TIC 452662323,0.964571,
TIC 452563494,2.21415,
TIC 45256296,1.52537,
TIC 452505438,0.964571,
TIC 452461705,3.13499,
TIC 452457895,0.832591,
TIC 452437669,1.83254,
TIC 452437347,50,
TIC 452426327,50,
TIC 452398085,0.609522,
TIC 452366973,1.27828,
TIC 452362050,13.0839,
TIC 452342749,13.4318,
TIC 452337663,0.506011,
TIC 452305394,0.516887,
TIC 452299481,1.20221,
TIC 452254688,1.08589,
TIC 452248798,15.7332,
TIC 452213012,29.5334,
TIC 452097335,0.667967,
TIC 452090342,6.30517,
TIC 452066289,50,
TIC 452053000,1.07434,
TIC 452052583,0.613222,
TIC 452050095,0.958166,
TIC 452032649,15.2579,
TIC 452026088,0.73935,
TIC 451965210,1.49379,
TIC 451941902,1.81607,
TIC 451941230,1.27828,
TIC 451857549,3.76619,
TIC 451856762,1.02113,
TIC 451821509,0.506519,
TIC 451750239,15.2579,
TIC 451698936,0.817762,
TIC 451372298,10.9553,
TIC 451329901,20.120701,
TIC 451327451,6.5505,
TIC 451303577,0.523585,
TIC 451301586,0.949163,
TIC 451273158,50,
TIC 45087512,7.00476,
TIC 45037521,43.535,
TIC 45034567,47.641701,
TIC 450345510,12.5945,
TIC 450340598,4.3501,
TIC 45031007,38.550499,
TIC 450298285,15.2579,
TIC 45024814,1.11465,
TIC 450190657,0.892156,
TIC 450156809,1.02945,
TIC 450151255,12.4394,
TIC 45014034,15.7332,
TIC 450134797,47.641701,
TIC 450125523,0.909835,
TIC 450009266,2.02343,
TIC 450001326,0.655824,
TIC 449984750,8.26583,
TIC 449939872,1.68856,
TIC 449936571,13.2556,
TIC 449935528,47.641701,
TIC 449862629,47.641701,
TIC 449860996,1.41828,
TIC 449845123,0.691754,
TIC 449833663,38.550499,
TIC 449827439,21.8627,
TIC 449809455,34.590099,
TIC 44970623,0.660541,
TIC 449682728,37.133301,
TIC 449638884,23.9349,
TIC 449636619,0.8125,
TIC 449633314,4.33144,
TIC 449555474,50,
TIC 449533930,1.62604,
TIC 449459101,38.550499,
TIC 449429775,1.05747,
TIC 449427812,0.517416,
TIC 449427802,1.52999,
TIC 449427535,0.81578,
TIC 44934243,1.11836,
TIC 44932748,0.580117,
TIC 449256850,38.550499,
TIC 449253519,8.84486,
TIC 449240086,1.02527,
TIC 449238722,0.949163,
TIC 449221831,18.986099,
TIC 449220744,45.495899,
TIC 449207630,1.18113,
TIC 449186366,1.0232,
TIC 449175465,0.953643,
TIC 449165659,1.27184,
TIC 449161594,1.07663,
TIC 449160860,0.561416,
TIC 44915724,18.2983,
TIC 44882883,1.02113,
TIC 448692560,50,
TIC 448586168,6.86201,
TIC 448472623,2.36446,
TIC 44788977,3.7522,
TIC 447881303,8.69263,
TIC 447845770,0.861712,
TIC 4478360,1.33752,
TIC 44752231,28.694401,
TIC 44751557,1.08823,
TIC 447231339,1.04328,
TIC 446661685,0.756516,
TIC 446651680,22.8519,
TIC 446636203,2.13011,
TIC 446566739,1.99152,
TIC 446403810,20.955601,
TIC 446368414,11.8554,
TIC 446367096,12.5945,
TIC 446314853,2.55591,
TIC 446259764,37.133301,
TIC 446251270,1.13724,
TIC 446251211,1.13724,
TIC 446246251,2.24366,
TIC 446244012,16.7785,
TIC 446243805,0.590978,
TIC 446225171,1.21963,
TIC 446204219,47.641701,
TIC 446171187,16.239,
TIC 446166339,1.06866,
TIC 446163650,0.961816,
TIC 446162767,0.507792,
TIC 446134788,2.28425,
TIC 446041645,0.676466,
TIC 446015684,4.03714,
TIC 445962197,8.61846,
TIC 445951224,4.31295,
TIC 445669973,0.724501,
TIC 445667568,0.850825,
TIC 445665474,1.02216,
TIC 445637681,38.550499,
TIC 445636877,37.133301,
TIC 445636506,43.535,
TIC 445633391,0.667967,
TIC 445629499,1.33399,
TIC 445628400,4.94658,
TIC 445625447,0.893735,
TIC 445622344,9.51113,
TIC 445617975,0.81644,
TIC 445616028,0.597268,
TIC 445611427,0.629659,
TIC 445610997,1.02113,
TIC 445607187,11.0754,
TIC 445604598,3.28807,
TIC 445601380,0.543298,
TIC 445592756,1.42027,
TIC 445580470,17.355101,
TIC 445578300,0.57549,
TIC 445573206,45.495899,
TIC 445566039,0.743157,
TIC 445551343,47.641701,
TIC 445544698,2.12116,
TIC 445538071,5.54385,
TIC 445536545,2.45646,
TIC 445534143,2.27397,
